"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H2997","006","Local CCP","Local PPO","Yes","ROCKY MOUNTAIN HOSPITAL AND MEDICAL SERVICES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred Premier (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"414"
"H2997","803","Local CCP","Local PPO","Yes","ROCKY MOUNTAIN HOSPITAL AND MEDICAL SERVICES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"12890"
"H2997","804","Local CCP","Local PPO","No","ROCKY MOUNTAIN HOSPITAL AND MEDICAL SERVICES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"*"
"H2997","805","Local CCP","Local PPO","Yes","ROCKY MOUNTAIN HOSPITAL AND MEDICAL SERVICES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"*"
"H2997","806","Local CCP","Local PPO","No","ROCKY MOUNTAIN HOSPITAL AND MEDICAL SERVICES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"*"
"H3028","001","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H3028-001 (HMO)","Humana Inc.",01/01/2009 0:00:00,"2791"
"H3028","801","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",01/01/2009 0:00:00,"*"
"H3028","803","Local CCP","HMO","No","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",01/01/2009 0:00:00,"*"
"H3028","804","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored Non-CY (HMO)","Humana Inc.",01/01/2009 0:00:00,"*"
"H3044","001","Local CCP","HMO","Yes","NHP OF INDIANA, LLC","Welborn Health Plans","Silver Rx (HMO)","Neighborhood Health Providers, Inc.",01/01/2008 0:00:00,"588"
"H3044","002","Local CCP","HMO","No","NHP OF INDIANA, LLC","Welborn Health Plans","Silver (HMO)","Neighborhood Health Providers, Inc.",01/01/2008 0:00:00,"307"
"H3044","003","Local CCP","HMO","Yes","NHP OF INDIANA, LLC","Welborn Health Plans","Platinum Rx (HMO)","Neighborhood Health Providers, Inc.",01/01/2008 0:00:00,"1360"
"H3044","004","Local CCP","HMOPOS","Yes","NHP OF INDIANA, LLC","Welborn Health Plans","Platinum Select Rx (HMO-POS)","Neighborhood Health Providers, Inc.",01/01/2008 0:00:00,"486"
"H3044","005","Local CCP","HMO","Yes","NHP OF INDIANA, LLC","Welborn Health Plans","Value Rx (HMO)","Neighborhood Health Providers, Inc.",01/01/2008 0:00:00,"49"
"H3044","801","Local CCP","HMOPOS","No","NHP OF INDIANA, LLC","Welborn Health Plans","Access (HMO-POS)","Neighborhood Health Providers, Inc.",01/01/2008 0:00:00,"*"
"H3044","802","Local CCP","HMOPOS","Yes","NHP OF INDIANA, LLC","Welborn Health Plans","Access Rx (HMO-POS)","Neighborhood Health Providers, Inc.",01/01/2008 0:00:00,"51"
"H3044","803","Local CCP","HMOPOS","No","NHP OF INDIANA, LLC","Welborn Health Plans","Select (HMO-POS)","Neighborhood Health Providers, Inc.",01/01/2008 0:00:00,"*"
"H3044","804","Local CCP","HMOPOS","Yes","NHP OF INDIANA, LLC","Welborn Health Plans","Select Rx (HMO-POS)","Neighborhood Health Providers, Inc.",01/01/2008 0:00:00,"62"
"H3107","004","Local CCP","HMOPOS","Yes","OXFORD HEALTH PLANS (NJ), INC.","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"46444"
"H3107","008","Local CCP","HMOPOS","No","OXFORD HEALTH PLANS (NJ), INC.","UnitedHealthcare","AARP MedicareComplete Plus Essential (HMO-POS)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"592"
"H3107","012","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NJ), INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"4854"
"H3107","801","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NJ), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"417"
"H3107","803","Local CCP","HMO","No","OXFORD HEALTH PLANS (NJ), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"*"
"H3107","804","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NJ), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"*"
"H3107","807","Local CCP","HMOPOS","Yes","OXFORD HEALTH PLANS (NJ), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO-POS)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"106"
"H3113","001","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NJ), INC.","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (HMO SNP)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"597"
"H3132","001","Local CCP","HMO","Yes","AIDS HEALTHCARE FOUNDATION MCO OF FLORIDA, INC.","Positive Healthcare Partners","Positive Healthcare Partners (HMO SNP)","AIDS Healthcare Foundation",01/01/2008 0:00:00,"616"
"H3144","001","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF ILLINOIS, INC.","Coventry Health Care of Illinois, Inc.","Coventry Total Care (HMO)","Coventry Health Care Inc.",01/01/2012 0:00:00,"327"
"H3144","801","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF ILLINOIS, INC.","Coventry Health Care of Illinois, Inc.","Employer Group Calendar Rx (HMO)","Coventry Health Care Inc.",01/01/2012 0:00:00,"*"
"H3144","802","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF ILLINOIS, INC.","Coventry Health Care of Illinois, Inc.","Employer Group Non Calendar Rx (HMO)","Coventry Health Care Inc.",01/01/2012 0:00:00,"*"
"H3144","803","Local CCP","HMO","No","COVENTRY HEALTH CARE OF ILLINOIS, INC.","Coventry Health Care of Illinois, Inc.","Employer Group Calendar No Rx (HMO)","Coventry Health Care Inc.",01/01/2012 0:00:00,"*"
"H3152","022","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NJ)","Aetna Medicare","Aetna Medicare Standard Plan (HMO)","Aetna Inc.",09/01/1993 0:00:00,"3647"
"H3152","045","Local CCP","HMO","No","AETNA HEALTH, INC. (NJ)","Aetna Medicare","Aetna Medicare Basic Plan (HMO)","Aetna Inc.",09/01/1993 0:00:00,"492"
"H3152","046","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NJ)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",09/01/1993 0:00:00,"14742"
"H3152","048","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NJ)","Aetna Medicare","Aetna Medicare Premier Plan (HMO)","Aetna Inc.",09/01/1993 0:00:00,"3146"
"H3152","077","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NJ)","Aetna Medicare","Aetna Medicare Standard Plan (HMO)","Aetna Inc.",09/01/1993 0:00:00,"64"
"H3152","801","Local CCP","HMO","No","AETNA HEALTH, INC. (NJ)","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",09/01/1993 0:00:00,"12509"
"H3152","804","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NJ)","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",09/01/1993 0:00:00,"4171"
"H3154","004","Local CCP","HMO","Yes","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue Value w/ Rx Standard (HMO)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"25835"
"H3154","005","Local CCP","HMOPOS","No","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue Access (HMO-POS)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"3545"
"H3154","006","Local CCP","HMOPOS","Yes","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue Access w/Rx Enhanced (HMO-POS)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"13952"
"H3154","012","Local CCP","HMOPOS","Yes","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue Access w/ Rx Standard (HMO-POS)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"7052"
"H3154","013","Local CCP","HMO","No","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue Value (HMO)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"1428"
"H3154","016","Local CCP","HMO","Yes","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue Value w/ Rx Enhanced (HMO)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"6079"
"H3154","020","Local CCP","HMO","Yes","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue TotalCare (HMO SNP)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"5344"
"H3154","801","Local CCP","HMOPOS","No","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue Access Group (HMO-POS)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"1467"
"H3154","802","Local CCP","HMOPOS","Yes","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue Access Grp w/ Rx (HMO-POS)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"3010"
"H3154","805","Local CCP","HMOPOS","Yes","HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Medicare Blue Access Grp w/ Rx (HMO-POS)","Horizon Healthcare Services, Inc.",01/01/1996 0:00:00,"*"
"H3156","027","Local CCP","HMO","No","AMERIHEALTH HMO, INC","AmeriHealth 65","AmeriHealth 65 NJ Medical Only (HMO)","Independence Blue Cross",10/01/1995 0:00:00,"30"
"H3156","028","Local CCP","HMO","Yes","AMERIHEALTH HMO, INC","AmeriHealth 65","AmeriHealth 65 NJ Rx (HMO)","Independence Blue Cross",10/01/1995 0:00:00,"386"
"H3156","801","Local CCP","HMO","No","AMERIHEALTH HMO, INC","AmeriHealth 65","AmeriHealth 65 NJ Group Medical Only (HMO)","Independence Blue Cross",10/01/1995 0:00:00,"1435"
"H3156","803","Local CCP","HMO","Yes","AMERIHEALTH HMO, INC","AmeriHealth 65","AmeriHealth 65 NJ Group Rx (HMO)","Independence Blue Cross",10/01/1995 0:00:00,"140"
"H3164","003","Local CCP","HMO","Yes","AMERICHOICE OF NEW JERSEY, INC","UnitedHealthcare Community Plan","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",01/01/1999 0:00:00,"8539"
"H3204","001","Local CCP","HMO","Yes","PRESBYTERIAN HEALTH PLAN","Presbyterian Senior Care (HMO)","Presbyterian Senior Care Plan 2 with Rx (HMO)","Presbyterian Healthcare Services",04/01/1986 0:00:00,"14333"
"H3204","007","Local CCP","HMO","Yes","PRESBYTERIAN HEALTH PLAN","Presbyterian Senior Care (HMO)","Presbyterian Senior Care Plan 3 with Rx (HMO)","Presbyterian Healthcare Services",04/01/1986 0:00:00,"5063"
"H3204","008","Local CCP","HMO","No","PRESBYTERIAN HEALTH PLAN","Presbyterian Senior Care (HMO)","Presbyterian Senior Care Plan 1 (HMO)","Presbyterian Healthcare Services",04/01/1986 0:00:00,"1625"
"H3204","801","Local CCP","HMO","Yes","PRESBYTERIAN HEALTH PLAN","Presbyterian Senior Care (HMO)","Pres Senior Care Emp Group Plan 2 with Rx (HMO)","Presbyterian Healthcare Services",04/01/1986 0:00:00,"2861"
"H3204","802","Local CCP","HMO","No","PRESBYTERIAN HEALTH PLAN","Presbyterian Senior Care (HMO)","Pres Senior Care Emp Group Plan 1 (HMO)","Presbyterian Healthcare Services",04/01/1986 0:00:00,"*"
"H3204","803","Local CCP","HMO","Yes","PRESBYTERIAN HEALTH PLAN","Presbyterian Senior Care (HMO)","Pres Senior Care Emp Group Plan 2 w/ Rx NC (HMO)","Presbyterian Healthcare Services",04/01/1986 0:00:00,"*"
"H3206","001","Local CCP","Local PPO","Yes","PRESBYTERIAN INSURANCE COMPANY, INC.","Presbyterian MediCare PPO","Presbyterian MediCare PPO Plan 2 with Rx (PPO)","Presbyterian Healthcare Services",07/01/2005 0:00:00,"3440"
"H3206","002","Local CCP","Local PPO","Yes","PRESBYTERIAN INSURANCE COMPANY, INC.","Presbyterian MediCare PPO","Presbyterian MediCare PPO Plan 3 with Rx (PPO)","Presbyterian Healthcare Services",07/01/2005 0:00:00,"1378"
"H3206","003","Local CCP","Local PPO","No","PRESBYTERIAN INSURANCE COMPANY, INC.","Presbyterian MediCare PPO","Presbyterian MediCare PPO Plan 1 (PPO)","Presbyterian Healthcare Services",07/01/2005 0:00:00,"448"
"H3206","801","Local CCP","Local PPO","Yes","PRESBYTERIAN INSURANCE COMPANY, INC.","Presbyterian MediCare PPO","Pres MediCare PPO Emp Group Plan 2 with Rx (PPO)","Presbyterian Healthcare Services",07/01/2005 0:00:00,"4429"
"H3206","802","Local CCP","Local PPO","No","PRESBYTERIAN INSURANCE COMPANY, INC.","Presbyterian MediCare PPO","Pres Medicare PPO Employer Group Plan 1 (PPO)","Presbyterian Healthcare Services",07/01/2005 0:00:00,"*"
"H3206","803","Local CCP","Local PPO","Yes","PRESBYTERIAN INSURANCE COMPANY, INC.","Presbyterian MediCare PPO","Pres MediCare PPO Empl Group Plan 2 +Rx NC (PPO)","Presbyterian Healthcare Services",07/01/2005 0:00:00,"*"
"H3209","001","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (PPO SNP)","UnitedHealth Group, Inc.",08/01/2005 0:00:00,"193"
"H3209","002","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Dual Complete (PPO SNP)","UnitedHealth Group, Inc.",08/01/2005 0:00:00,"1542"
"H3240","010","Local CCP","HMO","Yes","AMERIGROUP NEW JERSEY, INC.","Amerigroup Community Care","Amerivantage Balance + Rx (HMO)","AMERIGROUP Corporation",01/01/2008 0:00:00,"2402"
"H3240","013","Local CCP","HMO","Yes","AMERIGROUP NEW JERSEY, INC.","Amerigroup Community Care","Amerivantage Specialty + Rx (HMO SNP)","AMERIGROUP Corporation",01/01/2008 0:00:00,"1975"
"H3251","002","Local CCP","HMO","Yes","LOVELACE HEALTH SYSTEM, INC.","Lovelace Medicare Plan","Lovelace Medicare Plan -- Standard Plan (HMO)","Ardent Health Services.",11/01/1993 0:00:00,"18780"
"H3251","021","Local CCP","HMOPOS","Yes","LOVELACE HEALTH SYSTEM, INC.","Lovelace Medicare Plan","Lovelace Medicare Plan -- Enhanced Plan (HMO-POS)","Ardent Health Services.",11/01/1993 0:00:00,"4174"
"H3251","023","Local CCP","HMO","No","LOVELACE HEALTH SYSTEM, INC.","Lovelace Medicare Plan","Lovelace Medicare Plan - Medical Only (HMO)","Ardent Health Services.",11/01/1993 0:00:00,"317"
"H3251","024","Local CCP","HMO","Yes","LOVELACE HEALTH SYSTEM, INC.","Lovelace Medicare Plan","Lovelace Medicare Plan (HMO)","Ardent Health Services.",11/01/1993 0:00:00,"139"
"H3251","804","Local CCP","HMO","Yes","LOVELACE HEALTH SYSTEM, INC.","Lovelace Medicare Plan","Lovelace Employer Group Medicare Plan (HMO)","Ardent Health Services.",11/01/1993 0:00:00,"7777"
"H3283","001","Local CCP","Local PPO","Yes","MEDICA HEALTH PLANS","Medica Health Plans","Medica Clear Solution with Part D Option 1 (PPO)","Medica Holding Company",01/01/2012 0:00:00,"*"
"H3283","002","Local CCP","Local PPO","Yes","MEDICA HEALTH PLANS","Medica Health Plans","Medica Clear Solution with Part D Option 3 (PPO)","Medica Holding Company",01/01/2012 0:00:00,"*"
"H3283","801","Local CCP","Local PPO","No","MEDICA HEALTH PLANS","Medica Health Plans","Medica Group Clear Solution No Part D (PPO)","Medica Holding Company",01/01/2012 0:00:00,"*"
"H3283","802","Local CCP","Local PPO","Yes","MEDICA HEALTH PLANS","Medica Health Plans","Medica Grp Clear Solution Calendar w/4-tier Part D (PPO)","Medica Holding Company",01/01/2012 0:00:00,"*"
"H3305","007","Local CCP","HMOPOS","No","MVP HEALTH PLAN, INC.","MVP HEALTH CARE","Preferred Gold (HMO-POS)","MVP Health Care, Inc.",11/01/1985 0:00:00,"4524"
"H3305","011","Local CCP","HMOPOS","Yes","MVP HEALTH PLAN, INC.","MVP HEALTH CARE","Preferred Gold Rx (HMO-POS)","MVP Health Care, Inc.",11/01/1985 0:00:00,"19720"
"H3305","015","Local CCP","HMOPOS","Yes","MVP HEALTH PLAN, INC.","MVP HEALTH CARE","GoldValue Rx (HMO-POS)","MVP Health Care, Inc.",11/01/1985 0:00:00,"9306"
"H3305","016","Local CCP","HMOPOS","No","MVP HEALTH PLAN, INC.","MVP HEALTH CARE","Preferred Gold (HMO-POS)","MVP Health Care, Inc.",11/01/1985 0:00:00,"*"
"H3305","017","Local CCP","HMOPOS","Yes","MVP HEALTH PLAN, INC.","MVP HEALTH CARE","Preferred Gold Rx (HMO-POS)","MVP Health Care, Inc.",11/01/1985 0:00:00,"17"
"H3305","018","Local CCP","HMOPOS","Yes","MVP HEALTH PLAN, INC.","MVP HEALTH CARE","GoldValue Rx (HMO-POS)","MVP Health Care, Inc.",11/01/1985 0:00:00,"28"
"H3305","801","Local CCP","HMOPOS","No","MVP HEALTH PLAN, INC.","MVP HEALTH CARE","Preferred Gold - Employer Group (HMO-POS)","MVP Health Care, Inc.",11/01/1985 0:00:00,"1540"
"H3305","803","Local CCP","HMOPOS","Yes","MVP HEALTH PLAN, INC.","MVP HEALTH CARE","Preferred Gold Rx - Employer Group (HMO-POS)","MVP Health Care, Inc.",11/01/1985 0:00:00,"12929"
"H3307","002","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NY), INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"42701"
"H3307","012","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NY), INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"7825"
"H3307","015","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NY), INC.","UnitedHealthcare","AARP MedicareComplete Mosaic (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"19432"
"H3307","018","Local CCP","HMO","No","OXFORD HEALTH PLANS (NY), INC.","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"760"
"H3307","020","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NY), INC.","UnitedHealthcare","UnitedHealthcare Dual Complete LP (HMO SNP)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"1142"
"H3307","802","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NY), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"1451"
"H3307","804","Local CCP","HMO","No","OXFORD HEALTH PLANS (NY), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"*"
"H3307","805","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (NY), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"*"
"H3307","807","Local CCP","HMOPOS","Yes","OXFORD HEALTH PLANS (NY), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO-POS)","UnitedHealth Group, Inc.",10/01/1991 0:00:00,"162"
"H3312","002","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NY)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",10/01/1986 0:00:00,"1869"
"H3312","018","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NY)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",10/01/1986 0:00:00,"2771"
"H3312","025","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NY)","Aetna Medicare","Aetna Medicare Standard Plan (HMO)","Aetna Inc.",10/01/1986 0:00:00,"1774"
"H3312","040","Local CCP","HMO","No","AETNA HEALTH, INC. (NY)","Aetna Medicare","Aetna Medicare Basic Plan (HMO)","Aetna Inc.",10/01/1986 0:00:00,"127"
"H3312","043","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NY)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",10/01/1986 0:00:00,"595"
"H3312","048","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NY)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",10/01/1986 0:00:00,"2525"
"H3312","801","Local CCP","HMO","No","AETNA HEALTH, INC. (NY)","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",10/01/1986 0:00:00,"1801"
"H3312","804","Local CCP","HMO","Yes","AETNA HEALTH, INC. (NY)","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",10/01/1986 0:00:00,"2114"
"H3314","999","1876 Cost","1876 Cost","No","HEALTH INSURANCE PLAN OF GREATER NEW YORK","HIP Health Plan of Greater New York",,"EmblemHealth, Inc.",01/01/1987 0:00:00,"595"
"H3321","001","National PACE","National PACE","Yes","INDEPENDENT LIVING SRVCS OF CENTRAL NY","Independent Living Srvcs Of Central Ny","Loretto Independent Living Services, Inc (PACE)","Loretto Rest Realty Corporation",11/01/2002 0:00:00,"408"
"H3321","003","National PACE","National PACE","Yes","INDEPENDENT LIVING SRVCS OF CENTRAL NY","Independent Living Srvcs Of Central Ny","Loretto Independent Living Services, Inc (PACE)","Loretto Rest Realty Corporation",11/01/2002 0:00:00,"47"
"H3322","001","National PACE","National PACE","Yes","SENIOR CARE CONNECTION, INC.","Eddy SeniorCare","Senior Care Connection dba Eddy SeniorCare (PACE)","Senior Care Connection, Inc.",11/01/2002 0:00:00,"116"
"H3322","002","National PACE","National PACE","Yes","SENIOR CARE CONNECTION, INC.","Eddy SeniorCare","Senior Care Connection (PACE)","Senior Care Connection, Inc.",11/01/2002 0:00:00,"11"
"H3327","001","Local CCP","HMO","Yes","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Power (HMO)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"4513"
"H3327","002","Local CCP","HMO","Yes","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Total (HMO)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"5475"
"H3327","026","Local CCP","HMO","Yes","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Prestige (HMO SNP)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"1646"
"H3327","037","Local CCP","HMO","Yes","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Core (HMO)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"*"
"H3327","038","Local CCP","HMOPOS","Yes","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Freedom (HMO-POS)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"124"
"H3327","801","Local CCP","HMO","Yes","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Power (HMO)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"*"
"H3327","802","Local CCP","HMO","No","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Clear (HMO)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"*"
"H3327","803","Local CCP","HMO","Yes","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Power (HMO)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"*"
"H3327","805","Local CCP","HMOPOS","Yes","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Freedom (HMO-POS)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"*"
"H3327","806","Local CCP","HMOPOS","No","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Clear (HMO-POS)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"*"
"H3327","807","Local CCP","HMOPOS","Yes","TOUCHSTONE HEALTH HMO, INC.","Touchstone Health","Touchstone Health Medicare Freedom (HMO-POS)","Touchstone Health Partnership, Inc",01/01/2005 0:00:00,"*"
"H3328","001","Local CCP","HMOPOS","No","NEW YORK STATE CATHOLIC HLTH PLAN INC","Fidelis Care","Fidelis Medicare Advantage without Rx (HMO-POS)","The New York State Catholic Health Plan, Inc.",05/01/2004 0:00:00,"132"
"H3328","002","Local CCP","HMO","Yes","NEW YORK STATE CATHOLIC HLTH PLAN INC","Fidelis Care","Fidelis Dual Advantage (HMO SNP)","The New York State Catholic Health Plan, Inc.",05/01/2004 0:00:00,"1910"
"H3328","003","Local CCP","HMOPOS","Yes","NEW YORK STATE CATHOLIC HLTH PLAN INC","Fidelis Care","Fidelis Medicare Advantage Flex (HMO-POS)","The New York State Catholic Health Plan, Inc.",05/01/2004 0:00:00,"6095"
"H3328","013","Local CCP","HMO","Yes","NEW YORK STATE CATHOLIC HLTH PLAN INC","Fidelis Care","Fidelis Dual Advantage Flex (HMO SNP)","The New York State Catholic Health Plan, Inc.",05/01/2004 0:00:00,"1745"
"H3328","801","Local CCP","HMOPOS","No","NEW YORK STATE CATHOLIC HLTH PLAN INC","Fidelis Care","Fidelis Medicare Advantage Employer without RX (HMO-POS)","The New York State Catholic Health Plan, Inc.",05/01/2004 0:00:00,"*"
"H3328","802","Local CCP","HMOPOS","Yes","NEW YORK STATE CATHOLIC HLTH PLAN INC","Fidelis Care","Fidelis Medicare Advantage Employer (HMO-POS)","The New York State Catholic Health Plan, Inc.",05/01/2004 0:00:00,"*"
"H3328","803","Local CCP","HMOPOS","Yes","NEW YORK STATE CATHOLIC HLTH PLAN INC","Fidelis Care","Fidelis Medicare Advantage Employer Non-calendar (HMO-POS)","The New York State Catholic Health Plan, Inc.",05/01/2004 0:00:00,"*"
"H3329","001","National PACE","National PACE","Yes","CENTERLIGHT HEALTHCARE, INC.","Comprehensive Care Management Corp.","CCMC PACE Dual Eligible (PACE)","CenterLight Healthcare System, Inc.",11/01/2003 0:00:00,"2588"
