"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H2609","001","National PACE","National PACE","Yes","ALEXIAN BROTHERS COMMUNITY SERVICES","Alexian Brothers Community Services","Dual Eligibles (PACE)","Acension Health",11/01/2001 0:00:00,"158"
"H2609","002","National PACE","National PACE","Yes","ALEXIAN BROTHERS COMMUNITY SERVICES","Alexian Brothers Community Services","Medicare Only (PACE)","Acension Health",11/01/2001 0:00:00,"*"
"H2610","005","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage (HMO)","Essence Group Holdings Corporation",06/01/2004 0:00:00,"32381"
"H2610","006","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Plus (HMO)","Essence Group Holdings Corporation",06/01/2004 0:00:00,"1681"
"H2610","011","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage (HMO)","Essence Group Holdings Corporation",06/01/2004 0:00:00,"803"
"H2610","803","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Employer Group Plan (HMO)","Essence Group Holdings Corporation",06/01/2004 0:00:00,"*"
"H2610","804","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Employer Group Plan non-calendar (HMO)","Essence Group Holdings Corporation",06/01/2004 0:00:00,"*"
"H2611","001","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra (PPO)","Coventry Health Care Inc.",01/01/2005 0:00:00,"2590"
"H2611","008","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Premier Plus (PPO)","Coventry Health Care Inc.",01/01/2005 0:00:00,"2446"
"H2611","018","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Mercy MedicareADVANTAGE (PPO)","Coventry Health Care Inc.",01/01/2005 0:00:00,"3359"
"H2611","807","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Emp w Rx CY (PPO)","Coventry Health Care Inc.",01/01/2005 0:00:00,"*"
"H2611","809","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Mercy MedicareADVANTAGE for Emp RX CY (PPO)","Coventry Health Care Inc.",01/01/2005 0:00:00,"78"
"H2643","001","Local CCP","HMO","Yes","L. A. CARE HEALTH PLAN","L.A. Care Health Plan Medicare Advantage","L.A. Care Health Plan Medicare Advantage (HMO SNP)","Local Initiative Health Authority for LA County",01/01/2008 0:00:00,"3519"
"H2649","004","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H2649-004 (HMO)","Humana Inc.",01/01/1990 0:00:00,"23527"
"H2649","012","Local CCP","HMO","No","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H2649-012 (HMO)","Humana Inc.",01/01/1990 0:00:00,"912"
"H2649","020","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H2649-020 (HMO)","Humana Inc.",01/01/1990 0:00:00,"7020"
"H2649","021","Local CCP","HMOPOS","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H2649-021 (HMO-POS)","Humana Inc.",01/01/1990 0:00:00,"557"
"H2649","022","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H2649-022 (HMO)","Humana Inc.",01/01/1990 0:00:00,"540"
"H2649","023","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H2649-023 (HMO)","Humana Inc.",01/01/1990 0:00:00,"1279"
"H2649","024","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Reader's Digest Healthy Living Plan (HMO)","Humana Inc.",01/01/1990 0:00:00,"1027"
"H2649","801","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",01/01/1990 0:00:00,"2130"
"H2649","802","Local CCP","HMO","No","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",01/01/1990 0:00:00,"122"
"H2649","803","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored Non-CY (HMO)","Humana Inc.",01/01/1990 0:00:00,"*"
"H2654","004","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"19277"
"H2654","010","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"8968"
"H2654","013","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","AARP MedicareComplete Plus Plan 1 (HMO-POS)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"10652"
"H2654","020","Local CCP","HMO","No","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","AARP MedicareComplete Essential (HMO)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"220"
"H2654","024","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"842"
"H2654","029","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"1361"
"H2654","031","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"376"
"H2654","801","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"2092"
"H2654","802","Local CCP","HMO","No","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"1178"
"H2654","803","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"11"
"H2654","804","Local CCP","HMO","No","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"11"
"H2654","805","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"*"
"H2654","807","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDWEST, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1992 0:00:00,"*"
"H2663","002","Local CCP","HMOPOS","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care of Missouri, Inc.","Advantra Option 2 (HMO-POS)","Coventry Health Care Inc.",11/01/1995 0:00:00,"3925"
"H2663","005","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care of Missouri, Inc.","Gold Advantage Option 1 (HMO)","Coventry Health Care Inc.",11/01/1995 0:00:00,"14946"
"H2663","006","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care of Missouri, Inc.","Advantra Option 1 (HMO)","Coventry Health Care Inc.",11/01/1995 0:00:00,"4816"
"H2663","802","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care of Missouri, Inc.","Employer Group Calendar Rx (HMO)","Coventry Health Care Inc.",11/01/1995 0:00:00,"3713"
"H2663","804","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care of Missouri, Inc.","Employer Group Non Calendar Rx (HMO)","Coventry Health Care Inc.",11/01/1995 0:00:00,"334"
"H2663","805","Local CCP","HMO","No","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care of Missouri, Inc.","Employer Group Calendar No Rx (HMO)","Coventry Health Care Inc.",11/01/1995 0:00:00,"66"
"H2667","001","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Mercy MedicareADVANTAGE (HMO)","Coventry Health Care Inc.",02/01/1997 0:00:00,"13608"
"H2667","003","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Gold Advantage Option II (HMO)","Coventry Health Care Inc.",02/01/1997 0:00:00,"2842"
"H2667","012","Local CCP","HMO","No","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Mercy MedicareADVANTAGE (no drug) (HMO)","Coventry Health Care Inc.",02/01/1997 0:00:00,"848"
"H2667","016","Local CCP","HMOPOS","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Coventry Total Care (HMO-POS)","Coventry Health Care Inc.",02/01/1997 0:00:00,"166"
"H2667","017","Local CCP","HMOPOS","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Mercy MedicareADVANTAGE (HMO-POS)","Coventry Health Care Inc.",02/01/1997 0:00:00,"1307"
"H2667","803","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Mercy MedicareADVANTAGE for Employers (HMO)","Coventry Health Care Inc.",02/01/1997 0:00:00,"203"
"H2667","807","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Mercy MedicareADVANTAGE for Employers RX CY (HMO)","Coventry Health Care Inc.",02/01/1997 0:00:00,"512"
"H2667","808","Local CCP","HMO","No","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Mercy MedicareADVANTAGE for Emp no RX CY (HMO)","Coventry Health Care Inc.",02/01/1997 0:00:00,"62"
"H2667","809","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Employers RX CY (HMO)","Coventry Health Care Inc.",02/01/1997 0:00:00,"1228"
"H2667","810","Local CCP","HMO","No","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Employer Group CY (HMO)","Coventry Health Care Inc.",02/01/1997 0:00:00,"656"
"H2672","001","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF KANSAS, INC.","COVENTRY HEALTH CARE","Advantra Advantage (HMO)","Coventry Health Care Inc.",05/01/1999 0:00:00,"10233"
"H2672","008","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF KANSAS, INC.","COVENTRY HEALTH CARE","Advantra Advantage (HMO)","Coventry Health Care Inc.",05/01/1999 0:00:00,"1384"
"H2672","009","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF KANSAS, INC.","COVENTRY HEALTH CARE","Advantra Total Care (HMO)","Coventry Health Care Inc.",05/01/1999 0:00:00,"880"
"H2672","010","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF KANSAS, INC.","COVENTRY HEALTH CARE","Advantra Total Care (HMO)","Coventry Health Care Inc.",05/01/1999 0:00:00,"154"
"H2672","801","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF KANSAS, INC.","COVENTRY HEALTH CARE","Advantra Employer Group (HMO)","Coventry Health Care Inc.",05/01/1999 0:00:00,"820"
"H2672","802","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF KANSAS, INC.","COVENTRY HEALTH CARE","Advantra Employer Group (HMO)","Coventry Health Care Inc.",05/01/1999 0:00:00,"289"
"H2672","803","Local CCP","HMO","No","COVENTRY HEALTH CARE OF KANSAS, INC.","COVENTRY HEALTH CARE","Advantra Employer Group (HMO)","Coventry Health Care Inc.",05/01/1999 0:00:00,"*"
"H2699","001","National PACE","National PACE","Yes","LIFE AT HOME, LLC","Life at Home, LLC","Life at Home LLC (PACE)","LIFE AT HOME, LLC",07/01/2007 0:00:00,"*"
"H2699","002","National PACE","National PACE","Yes","LIFE AT HOME, LLC","Life at Home, LLC","Life at Home LLC (PACE)","LIFE AT HOME, LLC",07/01/2007 0:00:00,"*"
"H2701","001","Local CCP","Local PPO","Yes","NEW WEST HEALTH SERVICES","New West Health Services","New West Medicare Enhanced (PPO)","New West Health Services",06/01/2005 0:00:00,"3588"
"H2701","003","Local CCP","Local PPO","Yes","NEW WEST HEALTH SERVICES","New West Health Services","New West Medicare (PPO)","New West Health Services",06/01/2005 0:00:00,"6981"
"H2701","806","Local CCP","Local PPO","Yes","NEW WEST HEALTH SERVICES","New West Health Services","New West Medicare Group Plus (PPO)","New West Health Services",06/01/2005 0:00:00,"53"
"H2701","807","Local CCP","Local PPO","Yes","NEW WEST HEALTH SERVICES","New West Health Services","New West Medicare Group Plus (PPO)","New West Health Services",06/01/2005 0:00:00,"820"
"H2773","001","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Platinum NY (HMO)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"*"
"H2773","002","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Silver NY (HMO)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"11"
"H2773","003","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Health NY - SNP (HMO SNP)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"13"
"H2773","004","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Value One NY - Dual (HMO SNP)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"*"
"H2775","082","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage Plus 150A (PPO)","Universal American Corp.",01/01/2009 0:00:00,"3156"
"H2775","083","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage Plus 150A (PPO)","Universal American Corp.",01/01/2009 0:00:00,"984"
"H2775","084","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage Plus 450G (PPO)","Universal American Corp.",01/01/2009 0:00:00,"400"
"H2775","085","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage Plus 150A (PPO)","Universal American Corp.",01/01/2009 0:00:00,"152"
"H2775","088","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage Plus 550B (PPO)","Universal American Corp.",01/01/2009 0:00:00,"3546"
"H2775","089","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage Plus 650B (PPO)","Universal American Corp.",01/01/2009 0:00:00,"2342"
"H2775","091","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage Plus 450I (PPO)","Universal American Corp.",01/01/2009 0:00:00,"250"
"H2775","094","Local CCP","Local PPO","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage 300 (PPO)","Universal American Corp.",01/01/2009 0:00:00,"150"
"H2775","095","Local CCP","Local PPO","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage 400 (PPO)","Universal American Corp.",01/01/2009 0:00:00,"491"
"H2775","096","Local CCP","Local PPO","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage 400 (PPO)","Universal American Corp.",01/01/2009 0:00:00,"25"
"H2775","097","Local CCP","Local PPO","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage 400 (PPO)","Universal American Corp.",01/01/2009 0:00:00,"*"
"H2775","098","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Advantage Plus 150A (PPO)","Universal American Corp.",01/01/2009 0:00:00,"15"
"H2775","801","Local CCP","Local PPO","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options PPO - MA Group Plan (PPO)","Universal American Corp.",01/01/2009 0:00:00,"*"
"H2775","802","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options PPO - MAPD Group Plan (PPO)","Universal American Corp.",01/01/2009 0:00:00,"*"
"H2775","803","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options PPO - MAPD Group Plan - NCY (PPO)","Universal American Corp.",01/01/2009 0:00:00,"*"
"H2802","001","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"4683"
"H2803","001","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Plus Plan 1 (HMO-POS)","UnitedHealth Group, Inc.",04/01/2003 0:00:00,"5169"
"H2803","002","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Plus Plan 1 (HMO-POS)","UnitedHealth Group, Inc.",04/01/2003 0:00:00,"1912"
"H2803","010","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO-POS SNP)","UnitedHealth Group, Inc.",04/01/2003 0:00:00,"999"
"H2803","012","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO-POS SNP)","UnitedHealth Group, Inc.",04/01/2003 0:00:00,"628"
"H2803","801","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO-POS)","UnitedHealth Group, Inc.",04/01/2003 0:00:00,"31"
"H2810","001","Local CCP","Local PPO","Yes","GROUP HEALTH OPTIONS","Group Health Options, Inc.","Group Health Options Clear Care Prestige (PPO)","Group Health Cooperative",01/01/2010 0:00:00,"1802"
"H2810","002","Local CCP","Local PPO","Yes","GROUP HEALTH OPTIONS","Group Health Options, Inc.","Group Health Options Clear Care Elite (PPO)","Group Health Cooperative",01/01/2010 0:00:00,"1964"
"H2815","001","National PACE","National PACE","Yes","VOLUNTEERS OF AMERICA NATIONAL SERVICES","Senior CommUnity Care of Colorado","Senior CommUnity Care of Colorado (PACE)","Volunteers of America National Services",08/01/2008 0:00:00,"213"
"H2815","002","National PACE","National PACE","Yes","VOLUNTEERS OF AMERICA NATIONAL SERVICES","Senior CommUnity Care of Colorado","Senior CommUnity Care of Colorado (PACE)","Volunteers of America National Services",08/01/2008 0:00:00,"*"
"H2816","001","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier 100 (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"873"
"H2816","002","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier 100 (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"3239"
"H2816","007","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier 300 (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"10758"
"H2816","008","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier 400 (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"1394"
"H2816","009","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier 400 (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"1449"
"H2816","010","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier 400 (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"466"
"H2816","013","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier Plus 150A (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"2911"
"H2816","014","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier Plus 150A (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"1026"
"H2816","019","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier Plus 350B (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"1429"
"H2816","020","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier Plus 450B (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"742"
"H2816","021","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier Plus 450H (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"527"
"H2816","022","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier Plus 450G (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"266"
"H2816","025","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier 100 (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"12"
"H2816","026","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier 100 (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"*"
"H2816","027","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier Plus 150A (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"72"
"H2816","028","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options Premier Plus 150A (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"*"
"H2816","801","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options PFFS - MA Group Plan (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"*"
"H2816","802","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options PFFS - MAPD Group Plan (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"*"
"H2816","803","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","Universal American Corp.","Today's Options PFFS - MAPD Group Plan - NCY (PFFS)","Universal American Corp.",01/01/2011 0:00:00,"*"
"H2836","001","Local CCP","Local PPO","Yes","ANTHEM HEALTH PLANS, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Preferred Standard (PPO)","WellPoint, Inc.",01/01/2012 0:00:00,"9995"
"H2836","801","Local CCP","Local PPO","Yes","ANTHEM HEALTH PLANS, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Preferred (PPO)","WellPoint, Inc.",01/01/2012 0:00:00,"*"
"H2836","802","Local CCP","Local PPO","No","ANTHEM HEALTH PLANS, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Preferred (PPO)","WellPoint, Inc.",01/01/2012 0:00:00,"*"
"H2836","803","Local CCP","Local PPO","Yes","ANTHEM HEALTH PLANS, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Preferred (PPO)","WellPoint, Inc.",01/01/2012 0:00:00,"*"
"H2836","804","Local CCP","Local PPO","No","ANTHEM HEALTH PLANS, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Preferred (PPO)","WellPoint, Inc.",01/01/2012 0:00:00,"*"
"H2899","001","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN OF NORTH CAROLINA, INC.","Southeast Community Care","Southeast Community Care - Plus (HMO)","Humana Inc.",01/01/2008 0:00:00,"730"
"H2899","002","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN OF NORTH CAROLINA, INC.","Southeast Community Care","Southeast Community Care - Dual Plus (HMO SNP)","Humana Inc.",01/01/2008 0:00:00,"441"
"H2899","003","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN OF NORTH CAROLINA, INC.","Southeast Community Care","Southeast Community Care - Plus (HMO)","Humana Inc.",01/01/2008 0:00:00,"111"
"H2899","006","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN OF NORTH CAROLINA, INC.","Southeast Community Care","Southeast Community Care - Plus (HMO)","Humana Inc.",01/01/2008 0:00:00,"210"
"H2899","009","Local CCP","HMO","Yes","ARCADIAN HEALTH PLAN OF NORTH CAROLINA, INC.","Southeast Community Care","Southeast Community Care - Plus (HMO)","Humana Inc.",01/01/2008 0:00:00,"541"
"H2905","001","Local CCP","Local PPO","Yes","SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Sierra Health and Life Insurance Company, Inc.","Sierra Spectrum (PPO)","UnitedHealth Group, Inc.",08/01/2005 0:00:00,"2834"
"H2906","003","Local CCP","Local PPO","Yes","HOMETOWN HEALTH PLAN","Senior Care Plus","Senior Care Plus: Freedom Rx Premier Plan (PPO)","Renown Health",07/01/2005 0:00:00,"531"
"H2906","005","Local CCP","Local PPO","Yes","HOMETOWN HEALTH PLAN","Senior Care Plus","Senior Care Plus: Freedom Rx Select Plan (PPO)","Renown Health",07/01/2005 0:00:00,"180"
"H2906","006","Local CCP","Local PPO","Yes","HOMETOWN HEALTH PLAN","Senior Care Plus","Senior Care Plus: Freedom Rx Plan (PPO)","Renown Health",07/01/2005 0:00:00,"555"
"H2906","801","Local CCP","Local PPO","Yes","HOMETOWN HEALTH PLAN","Senior Care Plus","Senior Care Plus: Freedom Group (PPO)","Renown Health",07/01/2005 0:00:00,"*"
