"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H1045","022","Local CCP","HMO","Yes","PREFERRED CARE PARTNERS INC.","Preferred Care Partners, Inc.","Preferred Select Care (HMO SNP)","UnitedHealth Group, Inc.",08/01/2002 0:00:00,"2560"
"H1076","003","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF FLORIDA, INC","Coventry Health Care of Florida","Coventry Vista Prime (HMO)","Coventry Health Care Inc.",01/01/1995 0:00:00,"227"
"H1076","010","Local CCP","HMO","No","COVENTRY HEALTH CARE OF FLORIDA, INC","Coventry Health Care of Florida","Coventry Vista Value (HMO)","Coventry Health Care Inc.",01/01/1995 0:00:00,"381"
"H1076","011","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF FLORIDA, INC","Coventry Health Care of Florida","Coventry Vista Maximum Choice (HMO SNP)","Coventry Health Care Inc.",01/01/1995 0:00:00,"2621"
"H1076","016","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF FLORIDA, INC","Coventry Health Care of Florida","Coventry Vista Prime (HMO)","Coventry Health Care Inc.",01/01/1995 0:00:00,"282"
"H1076","802","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF FLORIDA, INC","Coventry Health Care of Florida","Coventry Vista Group Prime (HMO)","Coventry Health Care Inc.",01/01/1995 0:00:00,"*"
"H1076","803","Local CCP","HMO","No","COVENTRY HEALTH CARE OF FLORIDA, INC","Coventry Health Care of Florida","Coventry Vista Group Prime Value (HMO)","Coventry Health Care Inc.",01/01/1995 0:00:00,"*"
"H1076","805","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF FLORIDA, INC","Coventry Health Care of Florida","Coventry Vista Group Prime Choice (HMO)","Coventry Health Care Inc.",01/01/1995 0:00:00,"*"
"H1080","004","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealthcare","AARP MedicareComplete Plus Plan 1 (HMO-POS)","UnitedHealth Group, Inc.",01/01/1996 0:00:00,"31780"
"H1080","036","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete LP (HMO SNP)","UnitedHealth Group, Inc.",01/01/1996 0:00:00,"308"
"H1080","042","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",01/01/1996 0:00:00,"1804"
"H1080","043","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",01/01/1996 0:00:00,"364"
"H1080","044","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",01/01/1996 0:00:00,"243"
"H1080","801","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",01/01/1996 0:00:00,"274"
"H1080","804","Local CCP","HMO","No","UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",01/01/1996 0:00:00,"*"
"H1080","807","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",01/01/1996 0:00:00,"*"
"H1080","808","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF FLORIDA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",01/01/1996 0:00:00,"*"
"H1099","001","Local CCP","HMOPOS","Yes","HEALTH FIRST HEALTH PLANS, INC.","Health First Health Plans","Health First Classic Plan (HMO-POS)","Health First",04/01/1997 0:00:00,"10666"
"H1099","006","Local CCP","HMO","Yes","HEALTH FIRST HEALTH PLANS, INC.","Health First Health Plans","Health First Value Plan (HMO)","Health First",04/01/1997 0:00:00,"6341"
"H1099","009","Local CCP","HMO","No","HEALTH FIRST HEALTH PLANS, INC.","Health First Health Plans","Health First Secure Plan (HMO)","Health First",04/01/1997 0:00:00,"168"
"H1099","014","Local CCP","HMO","Yes","HEALTH FIRST HEALTH PLANS, INC.","Health First Health Plans","Health First Rewards Plan (HMO)","Health First",04/01/1997 0:00:00,"5282"
"H1099","802","Local CCP","HMO","Yes","HEALTH FIRST HEALTH PLANS, INC.","Health First Health Plans","HEALTH FIRST EMPLOYER GROUP PLUS (HMO)","Health First",04/01/1997 0:00:00,"862"
"H1099","803","Local CCP","HMO","No","HEALTH FIRST HEALTH PLANS, INC.","Health First Health Plans","HEALTH FIRST EMPLOYER GROUP BASIC (HMO)","Health First",04/01/1997 0:00:00,"50"
"H1099","804","Local CCP","HMOPOS","Yes","HEALTH FIRST HEALTH PLANS, INC.","Health First Health Plans","HEALTH FIRST EMPLOYER GROUP POS (HMO-POS)","Health First",04/01/1997 0:00:00,"170"
"H1108","001","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (PPO SNP)","UnitedHealth Group, Inc.",01/01/2005 0:00:00,"2001"
"H1108","002","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Dual Complete (PPO SNP)","UnitedHealth Group, Inc.",01/01/2005 0:00:00,"3115"
"H1109","001","Local CCP","HMO","Yes","AETNA HEALTH INC.(GEORGIA)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"1849"
"H1109","003","Local CCP","HMO","Yes","AETNA HEALTH INC.(GEORGIA)","Aetna Medicare","Aetna Medicare Premier Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"407"
"H1109","801","Local CCP","HMO","No","AETNA HEALTH INC.(GEORGIA)","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"250"
"H1109","802","Local CCP","HMO","Yes","AETNA HEALTH INC.(GEORGIA)","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",07/01/2005 0:00:00,"521"
"H1110","001","Local CCP","Local PPO","Yes","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Standard Plan (PPO)","Aetna Inc.",08/01/2005 0:00:00,"303"
"H1110","801","Local CCP","Local PPO","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Plan (PPO)","Aetna Inc.",08/01/2005 0:00:00,"2962"
"H1110","802","Local CCP","Local PPO","Yes","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Plan w/Rx CY (PPO)","Aetna Inc.",08/01/2005 0:00:00,"1118"
"H1110","805","Local CCP","Local PPO","No","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Part B Only Plan (PPO)","Aetna Inc.",08/01/2005 0:00:00,"29"
"H1110","806","Local CCP","Local PPO","Yes","AETNA LIFE INSURANCE COMPANY","Aetna Medicare","Aetna Medicare Part B Only Plan w/Rx CY (PPO)","Aetna Inc.",08/01/2005 0:00:00,"*"
"H1111","002","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF GEORGIA, INC.","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"4300"
"H1111","004","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF GEORGIA, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO-POS SNP)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"573"
"H1111","006","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF GEORGIA, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"1374"
"H1111","801","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF GEORGIA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"*"
"H1111","804","Local CCP","HMO","No","UNITEDHEALTHCARE OF GEORGIA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"*"
"H1111","805","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF GEORGIA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"*"
"H1111","807","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF GEORGIA, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"*"
"H1112","006","Local CCP","HMO","Yes","WELLCARE OF GEORGIA, INC.","WellCare","WellCare Access (HMO SNP)","WellCare Health Plans, Inc.",07/01/2005 0:00:00,"6194"
"H1112","027","Local CCP","HMOPOS","Yes","WELLCARE OF GEORGIA, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",07/01/2005 0:00:00,"10929"
"H1170","002","Local CCP","HMO","Yes","KAISER FOUNDATION HP OF GA, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Enhanced (HMO)","Kaiser Foundation Health Plan, Inc.",01/01/1997 0:00:00,"7193"
"H1170","008","Local CCP","HMO","Yes","KAISER FOUNDATION HP OF GA, INC.","Kaiser Permanente","Senior Advantage Medicare Medicaid Plan (HMO SNP)","Kaiser Foundation Health Plan, Inc.",01/01/1997 0:00:00,"908"
"H1170","009","Local CCP","HMO","Yes","KAISER FOUNDATION HP OF GA, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Basic (HMO)","Kaiser Foundation Health Plan, Inc.",01/01/1997 0:00:00,"4501"
"H1170","801","Local CCP","HMO","No","KAISER FOUNDATION HP OF GA, INC.","Kaiser Permanente","Kaiser Permanente Employer Group Plan (HMO)","Kaiser Foundation Health Plan, Inc.",01/01/1997 0:00:00,"354"
"H1170","802","Local CCP","HMO","Yes","KAISER FOUNDATION HP OF GA, INC.","Kaiser Permanente","Kaiser Employer Group With Part D (HMO)","Kaiser Foundation Health Plan, Inc.",01/01/1997 0:00:00,"3963"
"H1170","805","Local CCP","HMO","Yes","KAISER FOUNDATION HP OF GA, INC.","Kaiser Permanente","FEHB Part AB  with D (HMO)","Kaiser Foundation Health Plan, Inc.",01/01/1997 0:00:00,"1030"
"H1200","999","1876 Cost","1876 Cost","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente Medicare Cost",,"Kaiser Foundation Health Plan, Inc.",01/01/1987 0:00:00,"173"
"H1216","001","Local CCP","HMOPOS","Yes","HARMONY HEALTH PLAN OF ILLINOIS, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",01/01/2008 0:00:00,"2125"
"H1216","003","Local CCP","HMO","Yes","HARMONY HEALTH PLAN OF ILLINOIS, INC.","WellCare","WellCare Access (HMO SNP)","WellCare Health Plans, Inc.",01/01/2008 0:00:00,"1210"
"H1230","001","Local CCP","HMO","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Enhanced (HMO)","Kaiser Foundation Health Plan, Inc.",05/01/1986 0:00:00,"8888"
"H1230","003","Local CCP","HMO","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Basic (HMO)","Kaiser Foundation Health Plan, Inc.",05/01/1986 0:00:00,"2143"
"H1230","005","Local CCP","HMO","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Senior Advantage Essential (HMO)","Kaiser Foundation Health Plan, Inc.",05/01/1986 0:00:00,"613"
"H1230","801","Local CCP","HMO","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Employer Group MA only (HMO)","Kaiser Foundation Health Plan, Inc.",05/01/1986 0:00:00,"167"
"H1230","802","Local CCP","HMO","No","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Employer Group MA only Part B (HMO)","Kaiser Foundation Health Plan, Inc.",05/01/1986 0:00:00,"*"
"H1230","803","Local CCP","HMO","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Employer Group MA-PD (HMO)","Kaiser Foundation Health Plan, Inc.",05/01/1986 0:00:00,"12838"
"H1230","804","Local CCP","HMO","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente","Kaiser Permanente Employer Group MA-PD Part B (HMO)","Kaiser Foundation Health Plan, Inc.",05/01/1986 0:00:00,"22"
"H1230","805","Local CCP","HMO","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente","FEHB AB with D (HMO)","Kaiser Foundation Health Plan, Inc.",05/01/1986 0:00:00,"2169"
"H1230","806","Local CCP","HMO","Yes","KAISER FOUNDATION HP, INC.","Kaiser Permanente","FEHB B only with D (HMO)","Kaiser Foundation Health Plan, Inc.",05/01/1986 0:00:00,"13"
"H1234","001","National PACE","National PACE","Yes","LIFE ST. FRANCIS","LIFE St. Francis","SFMC-Dual (PACE)","Catholic Health East",04/01/2009 0:00:00,"180"
"H1234","002","National PACE","National PACE","Yes","LIFE ST. FRANCIS","LIFE St. Francis","SFMC-Medicare only (PACE)","Catholic Health East",04/01/2009 0:00:00,"*"
"H1251","001","1876 Cost","1876 Cost","No","HAWAII MEDICAL SERVICE ASSOCIATION (HMSA)","HMSA's 65C Plus","65C Plus Basic Option (Cost)","Hawaii Medical Service Association",01/01/1998 0:00:00,"51"
"H1251","002","1876 Cost","1876 Cost","No","HAWAII MEDICAL SERVICE ASSOCIATION (HMSA)","HMSA's 65C Plus","65C Plus High Option (Cost)","Hawaii Medical Service Association",01/01/1998 0:00:00,"1529"
"H1251","003","1876 Cost","1876 Cost","Yes","HAWAII MEDICAL SERVICE ASSOCIATION (HMSA)","HMSA's 65C Plus","65C Plus Basic Option BRx (Cost)","Hawaii Medical Service Association",01/01/1998 0:00:00,"168"
"H1251","004","1876 Cost","1876 Cost","Yes","HAWAII MEDICAL SERVICE ASSOCIATION (HMSA)","HMSA's 65C Plus","65C Plus High Option SRx (Cost)","Hawaii Medical Service Association",01/01/1998 0:00:00,"5514"
"H1264","004","Local CCP","HMOPOS","Yes","WELLCARE OF TEXAS, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",01/01/2008 0:00:00,"4811"
"H1264","007","Local CCP","HMO","Yes","WELLCARE OF TEXAS, INC.","WellCare","WellCare Access (HMO SNP)","WellCare Health Plans, Inc.",01/01/2008 0:00:00,"4066"
"H1264","008","Local CCP","HMO","Yes","WELLCARE OF TEXAS, INC.","WellCare","WellCare Dividend (HMO)","WellCare Health Plans, Inc.",01/01/2008 0:00:00,"3446"
"H1264","014","Local CCP","HMO","Yes","WELLCARE OF TEXAS, INC.","WellCare","WellCare Dividend (HMO)","WellCare Health Plans, Inc.",01/01/2008 0:00:00,"1618"
"H1286","002","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",01/01/2007 0:00:00,"9268"
"H1286","003","Local CCP","HMOPOS","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Plus Essential (HMO-POS)","UnitedHealth Group, Inc.",01/01/2007 0:00:00,"399"
"H1286","008","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Plus (HMO-POS)","UnitedHealth Group, Inc.",01/01/2007 0:00:00,"4417"
"H1286","804","Local CCP","HMOPOS","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO-POS)","UnitedHealth Group, Inc.",01/01/2007 0:00:00,"*"
"H1291","001","PFFS","PFFS","Yes","HUMANA INSURANCE COMPANY OF NEW YORK","Humana Insurance Company of New York","Humana Gold Choice H1291-001 (PFFS)","Humana Inc.",01/01/2011 0:00:00,"445"
"H1291","003","PFFS","PFFS","No","HUMANA INSURANCE COMPANY OF NEW YORK","Humana Insurance Company of New York","Humana Gold Choice H1291-003 (PFFS)","Humana Inc.",01/01/2011 0:00:00,"72"
"H1291","007","PFFS","PFFS","Yes","HUMANA INSURANCE COMPANY OF NEW YORK","Humana Insurance Company of New York","Humana Gold Choice H1291-007 (PFFS)","Humana Inc.",01/01/2011 0:00:00,"66"
"H1302","001","Local CCP","Local PPO","Yes","BLUE CROSS OF IDAHO HLTH SERVICES INC","Blue Cross of Idaho","Secure Blue (PPO)","Blue Cross of Idaho Health Services, Inc.",07/01/2005 0:00:00,"12046"
"H1302","004","Local CCP","Local PPO","No","BLUE CROSS OF IDAHO HLTH SERVICES INC","Blue Cross of Idaho","Secure Blue (PPO)","Blue Cross of Idaho Health Services, Inc.",07/01/2005 0:00:00,"527"
"H1303","001","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Choice (PPO)","UnitedHealth Group, Inc.",09/01/2005 0:00:00,"11396"
"H1304","001","Local CCP","Local PPO","No","REGENCE BLUE SHIELD OF IDAHO","Regence BlueShield Of Idaho","Regence MedAdvantage Basic (PPO)","Cambia Health Solutions, Inc.",07/01/2005 0:00:00,"468"
"H1304","002","Local CCP","Local PPO","Yes","REGENCE BLUE SHIELD OF IDAHO","Regence BlueShield Of Idaho","Regence MedAdvantage + Rx Classic (PPO)","Cambia Health Solutions, Inc.",07/01/2005 0:00:00,"2539"
"H1304","004","Local CCP","Local PPO","Yes","REGENCE BLUE SHIELD OF IDAHO","Regence BlueShield Of Idaho","Regence MedAdvantage + Rx Enhanced (PPO)","Cambia Health Solutions, Inc.",07/01/2005 0:00:00,"1879"
"H1304","803","Local CCP","Local PPO","No","REGENCE BLUE SHIELD OF IDAHO","Regence BlueShield Of Idaho","Regence MedAdvantage (PPO)","Cambia Health Solutions, Inc.",07/01/2005 0:00:00,"*"
"H1304","804","Local CCP","Local PPO","Yes","REGENCE BLUE SHIELD OF IDAHO","Regence BlueShield Of Idaho","Regence MedAdvantage + Rx (PPO)","Cambia Health Solutions, Inc.",07/01/2005 0:00:00,"225"
"H1310","001","National PACE","National PACE","Yes","COMPREHENSIVE SENIOR CARE CORPORATION","CentraCare","CentraCare Dual (PACE)","Comprehensive Senior Care Corporation",04/01/2009 0:00:00,"114"
"H1310","003","National PACE","National PACE","Yes","COMPREHENSIVE SENIOR CARE CORPORATION","CentraCare","CentraCare Medicare-only (PACE)","Comprehensive Senior Care Corporation",04/01/2009 0:00:00,"*"
"H1350","001","Local CCP","HMO","Yes","BLUE CROSS OF IDAHO HEALTH SERVICES, INC","Blue Cross of Idaho","True Blue Rx Option I (HMO)","Blue Cross of Idaho Health Services, Inc.",09/01/1997 0:00:00,"13986"
"H1350","006","Local CCP","HMO","No","BLUE CROSS OF IDAHO HEALTH SERVICES, INC","Blue Cross of Idaho","True Blue (HMO)","Blue Cross of Idaho Health Services, Inc.",09/01/1997 0:00:00,"3963"
"H1350","009","Local CCP","HMO","Yes","BLUE CROSS OF IDAHO HEALTH SERVICES, INC","Blue Cross of Idaho","True Blue Special Needs Plan (HMO SNP)","Blue Cross of Idaho Health Services, Inc.",09/01/1997 0:00:00,"723"
"H1350","010","Local CCP","HMO","Yes","BLUE CROSS OF IDAHO HEALTH SERVICES, INC","Blue Cross of Idaho","True Blue Rx Option II (HMO)","Blue Cross of Idaho Health Services, Inc.",09/01/1997 0:00:00,"687"
"H1350","011","Local CCP","HMO","Yes","BLUE CROSS OF IDAHO HEALTH SERVICES, INC","Blue Cross of Idaho","True Blue Freedom (HMO)","Blue Cross of Idaho Health Services, Inc.",09/01/1997 0:00:00,"244"
"H1355","001","Local CCP","Local PPO","Yes","BRAVO HEALTH INSURANCE COMPANY, INC.","Bravo Health","Bravo Freedom (PPO)","CIGNA",01/01/2009 0:00:00,"639"
"H1355","002","Local CCP","Local PPO","Yes","BRAVO HEALTH INSURANCE COMPANY, INC.","Bravo Health","Bravo Traditions (PPO SNP)","CIGNA",01/01/2009 0:00:00,"*"
"H1355","801","Local CCP","Local PPO","Yes","BRAVO HEALTH INSURANCE COMPANY, INC.","Bravo Health","EGWP (CY) (PPO)","CIGNA",01/01/2009 0:00:00,"*"
"H1355","802","Local CCP","Local PPO","Yes","BRAVO HEALTH INSURANCE COMPANY, INC.","Bravo Health","EGWP (non-CY) (PPO)","CIGNA",01/01/2009 0:00:00,"*"
"H1357","001","National PACE","National PACE","Yes","CAROLINA SENIORCARE","Carolina SeniorCare","Carolina SeniorCare (PACE)","United Church Homes and Services",10/01/2012 0:00:00,"*"
"H1357","002","National PACE","National PACE","Yes","CAROLINA SENIORCARE","Carolina SeniorCare","Carolina SeniorCare (PACE)","United Church Homes and Services",10/01/2012 0:00:00,"*"
"H1365","001","Local CCP","Local PPO","Yes","MARTIN'S POINT GENERATIONS, LLC","Martin's Point Generations Advantage","Martin's Point Generations Advantage Select (PPO)","Martin's Point Health Care, Inc.",01/01/2010 0:00:00,"1326"
"H1365","002","Local CCP","Local PPO","Yes","MARTIN'S POINT GENERATIONS, LLC","Martin's Point Generations Advantage","Martin's Point Generations Advantage Select (PPO)","Martin's Point Health Care, Inc.",01/01/2010 0:00:00,"338"
"H1365","802","Local CCP","Local PPO","Yes","MARTIN'S POINT GENERATIONS, LLC","Martin's Point Generations Advantage","Martin's Point Generations Advantage Select Group (PPO)","Martin's Point Health Care, Inc.",01/01/2010 0:00:00,"*"
"H1406","013","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H1406-013 (HMO)","Humana Inc.",07/01/1985 0:00:00,"24599"
"H1406","022","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H1406-022 (HMO)","Humana Inc.",07/01/1985 0:00:00,"3917"
"H1406","025","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H1406-025 (HMO)","Humana Inc.",07/01/1985 0:00:00,"203"
"H1406","026","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H1406-026 (HMO)","Humana Inc.",07/01/1985 0:00:00,"2767"
"H1406","027","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Gold Plus H1406-027 (HMO)","Humana Inc.",07/01/1985 0:00:00,"256"
"H1406","801","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",07/01/1985 0:00:00,"1699"
"H1406","802","Local CCP","HMO","No","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",07/01/1985 0:00:00,"151"
"H1406","803","Local CCP","HMO","Yes","HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Employer Sponsored Non-CY (HMO)","Humana Inc.",07/01/1985 0:00:00,"*"
"H1415","005","Local CCP","HMO","Yes","HEALTHSPRING OF TENNESSEE, INC.","HealthSpring, Inc.","TotalCare (HMO SNP)","CIGNA",01/01/2005 0:00:00,"2444"
"H1415","013","Local CCP","HMO","No","HEALTHSPRING OF TENNESSEE, INC.","HealthSpring, Inc.","HealthyAdvantage (HMO)","CIGNA",01/01/2005 0:00:00,"344"
"H1415","021","Local CCP","HMOPOS","Yes","HEALTHSPRING OF TENNESSEE, INC.","HealthSpring, Inc.","HealthyAdvantage Preferred (HMO-POS)","CIGNA",01/01/2005 0:00:00,"8983"
"H1415","024","Local CCP","HMO","Yes","HEALTHSPRING OF TENNESSEE, INC.","HealthSpring, Inc.","HealthyAdvantage Primary Plan (HMO)","CIGNA",01/01/2005 0:00:00,"88"
"H1415","802","Local CCP","HMO","No","HEALTHSPRING OF TENNESSEE, INC.","HealthSpring, Inc.","Retiree Advantage (HMO)","CIGNA",01/01/2005 0:00:00,"*"
"H1415","804","Local CCP","HMO","Yes","HEALTHSPRING OF TENNESSEE, INC.","HealthSpring, Inc.","Retiree Advantage Preferred (HMO)","CIGNA",01/01/2005 0:00:00,"*"
"H1416","007","Local CCP","HMO","Yes","HARMONY HEALTH PLAN OF ILLINOIS, INC.","WellCare","WellCare Access (HMO SNP)","WellCare Health Plans, Inc.",05/01/2005 0:00:00,"2509"
"H1416","009","Local CCP","HMOPOS","Yes","HARMONY HEALTH PLAN OF ILLINOIS, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",05/01/2005 0:00:00,"8467"
"H1416","019","Local CCP","HMO","Yes","HARMONY HEALTH PLAN OF ILLINOIS, INC.","WellCare","WellCare Rx (HMO)","WellCare Health Plans, Inc.",05/01/2005 0:00:00,"886"
"H1417","001","Local CCP","Local PPO","No","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Health Alliance Medicare PPO10 (PPO)","Health Alliance Medical Plans",05/01/2005 0:00:00,"294"
"H1417","002","Local CCP","Local PPO","Yes","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Health Alliance Medicare PPO10 Rx (PPO)","Health Alliance Medical Plans",05/01/2005 0:00:00,"3855"
"H1417","003","Local CCP","Local PPO","No","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Health Alliance Medicare PPO30 (PPO)","Health Alliance Medical Plans",05/01/2005 0:00:00,"128"
"H1417","004","Local CCP","Local PPO","Yes","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Health Alliance Medicare PPO30 Rx (PPO)","Health Alliance Medical Plans",05/01/2005 0:00:00,"1159"
"H1417","801","Local CCP","Local PPO","No","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Medicare Employer PPO (PPO)","Health Alliance Medical Plans",05/01/2005 0:00:00,"*"
"H1417","802","Local CCP","Local PPO","Yes","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Medicare Employer PPO Rx (PPO)","Health Alliance Medical Plans",05/01/2005 0:00:00,"474"
"H1418","002","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1418-002 (PPO)","Humana Inc.",08/01/2005 0:00:00,"8968"
"H1418","007","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1418-007 (PPO)","Humana Inc.",08/01/2005 0:00:00,"1975"
"H1418","008","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1418-008 (PPO)","Humana Inc.",08/01/2005 0:00:00,"1179"
"H1418","009","Local CCP","Local PPO","No","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1418-009 (PPO)","Humana Inc.",08/01/2005 0:00:00,"58"
"H1418","016","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1418-016 (PPO)","Humana Inc.",08/01/2005 0:00:00,"69"
"H1419","001","Local CCP","HMO","Yes","AETNA HEALTH,  INC. (PA)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"619"
