"BusinessYear","StateCode","IssuerId","SourceName","VersionNum","ImportDate","IssuerId2","StateCode2","ServiceAreaId","ServiceAreaName","CoverEntireState","County","PartialCounty","ZipCodes","PartialCountyJustification","RowNumber","MarketCoverage","DentalOnlyPlan"
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS002","OA HMO_Savannah Georgia","No","13109","No",,,"30",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS002","OA HMO_Savannah Georgia","No","13179","No",,,"31",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS002","OA HMO_Savannah Georgia","No","13183","No",,,"32",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS003","OA HMO_Hall Georgia","No","13139","No",,,"33",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS003","OA HMO_Hall Georgia","No","13157","No",,,"34",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS004","OA HMO_Columbus Georgia","No","13053","No",,,"35",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS004","OA HMO_Columbus Georgia","No","13145","No",,,"36",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS004","OA HMO_Columbus Georgia","No","13197","No",,,"37",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS004","OA HMO_Columbus Georgia","No","13215","No",,,"38",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS004","OA HMO_Columbus Georgia","No","13259","No",,,"39",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS005","OA HMO_Valdosta Georgia","No","13019","No",,,"40",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS005","OA HMO_Valdosta Georgia","No","13065","No",,,"41",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS005","OA HMO_Valdosta Georgia","No","13101","No",,,"42",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS005","OA HMO_Valdosta Georgia","No","13173","No",,,"43",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS005","OA HMO_Valdosta Georgia","No","13185","No",,,"44",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS006","OA HMO_Albany Georgia","No","13007","No",,,"45",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS006","OA HMO_Albany Georgia","No","13081","No",,,"46",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS006","OA HMO_Albany Georgia","No","13095","No",,,"47",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS006","OA HMO_Albany Georgia","No","13177","No",,,"48",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS006","OA HMO_Albany Georgia","No","13261","No",,,"49",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS006","OA HMO_Albany Georgia","No","13273","No",,,"50",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS006","OA HMO_Albany Georgia","No","13321","No",,,"51",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13001","No",,,"52",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13039","No",,,"53",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13049","No",,,"54",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13069","No",,,"55",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13107","No",,,"56",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13127","No",,,"57",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13161","No",,,"58",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13191","No",,,"59",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13209","No",,,"60",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13279","No",,,"61",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13283","No",,,"62",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS007","OA HMO_Southeastern Georgia","No","13305","No",,,"63",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13021","No",,,"64",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13023","No",,,"65",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13079","No",,,"66",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13091","No",,,"67",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13093","No",,,"68",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13153","No",,,"69",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13169","No",,,"70",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13207","No",,,"71",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13225","No",,,"72",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13235","No",,,"73",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13237","No",,,"74",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS008","OA HMO_Macon Georgia","No","13289","No",,,"75",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS009","OA HMO_Augusta Georgia","No","13033","No",,,"76",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS009","OA HMO_Augusta Georgia","No","13073","No",,,"77",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS009","OA HMO_Augusta Georgia","No","13189","No",,,"78",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS009","OA HMO_Augusta Georgia","No","13245","No",,,"79",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13003","No",,,"80",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13005","No",,,"81",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13009","No",,,"82",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13011","No",,,"83",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13015","No",,,"84",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13017","No",,,"85",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13025","No",,,"86",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13027","No",,,"87",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13031","No",,,"88",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13035","No",,,"89",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13037","No",,,"90",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13043","No",,,"91",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13045","No",,,"92",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13055","No",,,"93",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13061","No",,,"94",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13063","No",,,"95",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13067","No",,,"96",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13075","No",,,"97",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13077","No",,,"98",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13087","No",,,"99",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13097","No",,,"100",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13099","No",,,"101",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13105","No",,,"102",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13111","No",,,"103",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13113","No",,,"104",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13115","No",,,"105",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13119","No",,,"106",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13123","No",,,"107",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13125","No",,,"108",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13129","No",,,"109",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13133","No",,,"110",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13137","No",,,"111",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13141","No",,,"112",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13143","No",,,"113",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13147","No",,,"114",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13149","No",,,"115",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13151","No",,,"116",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13155","No",,,"117",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13159","No",,,"118",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13163","No",,,"119",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13165","No",,,"120",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13167","No",,,"121",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13171","No",,,"122",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13175","No",,,"123",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13181","No",,,"124",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13187","No",,,"125",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13193","No",,,"126",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13199","No",,,"127",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13201","No",,,"128",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13223","No",,,"129",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13227","No",,,"130",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13229","No",,,"131",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13231","No",,,"132",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13233","No",,,"133",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13213","No",,,"134",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13241","No",,,"135",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13243","No",,,"136",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13249","No",,,"137",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13251","No",,,"138",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13255","No",,,"139",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13257","No",,,"140",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13263","No",,,"141",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13265","No",,,"142",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13267","No",,,"143",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13269","No",,,"144",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13271","No",,,"145",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13277","No",,,"146",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13281","No",,,"147",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13285","No",,,"148",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13287","No",,,"149",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13291","No",,,"150",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13293","No",,,"151",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13297","No",,,"152",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13299","No",,,"153",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13301","No",,,"154",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13303","No",,,"155",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13307","No",,,"156",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13309","No",,,"157",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13311","No",,,"158",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13313","No",,,"159",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13315","No",,,"160",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13317","No",,,"161",,
"2016","GA","82824","HIOS","8","2015-10-18 12:35:12","82824","GA","GAS010","OA POS_Georgia_Off Exchange","No","13319","No",,,"162",,
"2016","GA","83495","HIOS","2","2015-07-10 02:19:03","83495","GA","GAS001","Georgia","Yes",,,,,"13",,
"2016","GA","83502","HIOS","3","2015-08-27 11:14:25","83502","GA","GAS001","GA Service Area","Yes",,,,,"13",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13011","No",,,"13",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13013","No",,,"14",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13015","No",,,"15",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13045","No",,,"16",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13047","No",,,"17",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13055","No",,,"18",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13057","No",,,"19",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13083","No",,,"20",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13085","No",,,"21",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13111","No",,,"22",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13115","No",,,"23",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13117","No",,,"24",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13119","No",,,"25",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13123","No",,,"26",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13129","No",,,"27",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13137","No",,,"28",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13139","No",,,"29",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13143","No",,,"30",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13147","No",,,"31",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13149","No",,,"32",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13157","No",,,"33",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13187","No",,,"34",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13213","No",,,"35",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13227","No",,,"36",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13233","No",,,"37",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13241","No",,,"38",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13257","No",,,"39",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13281","No",,,"40",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13291","No",,,"41",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13295","No",,,"42",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13311","No",,,"43",,
"2016","GA","83761","HIOS","8","2016-07-12 17:05:10","83761","GA","GAS001","QHP Service Area","No","13313","No",,,"44",,
"2016","GA","86637","HIOS","6","2015-08-23 12:37:12","86637","GA","GAS001","PPO","Yes",,,,,"13",,
"2016","GA","86681","HIOS","12","2015-10-18 12:35:12","86681","GA","GAS001","GA PPO Entire State","Yes",,,,,"13",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13013","No",,,"13",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13015","No",,,"14",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13035","No",,,"15",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13045","No",,,"16",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13057","No",,,"17",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13059","No",,,"18",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13063","No",,,"19",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13067","No",,,"20",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13077","No",,,"21",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13085","No",,,"22",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13089","No",,,"23",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13097","No",,,"24",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13113","No",,,"25",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13117","No",,,"26",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13121","No",,,"27",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13135","No",,,"28",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13139","No",,,"29",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13143","No",,,"30",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13149","No",,,"31",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13151","No",,,"32",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13171","No",,,"33",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13195","No",,,"34",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13199","No",,,"35",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13217","No",,,"36",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13219","No",,,"37",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13221","No",,,"38",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13223","No",,,"39",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13227","No",,,"40",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13231","No",,,"41",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13247","No",,,"42",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13255","No",,,"43",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS001","Small Group","No","13297","No",,,"44",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS002","Individual","No","13013","No",,,"45",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS002","Individual","No","13015","No",,,"46",,
"2016","GA","89942","HIOS","8","2016-01-22 04:00:42","89942","GA","GAS002","Individual","No","13035","No",,,"47",,
