"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H1463","016","Local CCP","HMOPOS","No","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Health Alliance Medicare POS 30 (HMO-POS)","The Carle Foundation",10/01/1997 0:00:00,"72"
"H1463","017","Local CCP","HMOPOS","Yes","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Health Alliance Medicare POS 30 Rx (HMO-POS)","The Carle Foundation",10/01/1997 0:00:00,"1498"
"H1463","018","Local CCP","HMOPOS","No","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Health Alliance Medicare POS 10 (HMO-POS)","The Carle Foundation",10/01/1997 0:00:00,"100"
"H1463","019","Local CCP","HMOPOS","Yes","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Health Alliance Medicare POS 10 Rx (HMO-POS)","The Carle Foundation",10/01/1997 0:00:00,"3025"
"H1463","020","Local CCP","HMO","No","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Reid Health Alliance Medicare HMO (HMO)","The Carle Foundation",10/01/1997 0:00:00,"27"
"H1463","801","Local CCP","HMO","No","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Medicare Employer HMO (HMO)","The Carle Foundation",10/01/1997 0:00:00,"*"
"H1463","802","Local CCP","HMO","Yes","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Medicare Employer HMO Rx (HMO)","The Carle Foundation",10/01/1997 0:00:00,"2180"
"H1463","810","Local CCP","HMO","Yes","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Medicare Employer HMO Rx (HMO) - non calendar year (HMO)","The Carle Foundation",10/01/1997 0:00:00,"*"
"H1463","811","Local CCP","HMOPOS","No","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Medicare Employer HMO-POS (HMO-POS)","The Carle Foundation",10/01/1997 0:00:00,"*"
"H1463","812","Local CCP","HMOPOS","Yes","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Medicare Employer HMO-POS with Rx (HMO-POS)","The Carle Foundation",10/01/1997 0:00:00,"509"
"H1463","813","Local CCP","HMOPOS","Yes","HEALTH ALLIANCE CONNECT, INC.","Health Alliance Medicare","Medicare Employer HMO-POS with Rx (HMO-POS)","The Carle Foundation",10/01/1997 0:00:00,"*"
"H1468","007","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana","Humana Gold Plus H1468-007 (HMO)","Humana Inc.",02/01/1999 0:00:00,"8010"
"H1468","013","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana","Humana Gold Plus H1468-013 (HMO)","Humana Inc.",02/01/1999 0:00:00,"52171"
"H1468","014","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana","Humana Gold Plus H1468-014 (HMO)","Humana Inc.",02/01/1999 0:00:00,"4875"
"H1468","015","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana","Humana Gold Plus H1468-015 (HMO)","Humana Inc.",02/01/1999 0:00:00,"4424"
"H1468","016","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana","Humana Gold Plus H1468-016 (HMO)","Humana Inc.",02/01/1999 0:00:00,"5941"
"H1468","017","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana","Humana Community HMO Diabetes and Heart (HMO SNP)","Humana Inc.",02/01/1999 0:00:00,"5982"
"H1468","802","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana","Humana Medicare Employer (HMO)","Humana Inc.",02/01/1999 0:00:00,"6311"
"H1468","803","Local CCP","HMO","No","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana","Humana Medicare Employer (HMO)","Humana Inc.",02/01/1999 0:00:00,"*"
"H1500","001","National PACE","National PACE","Yes","LIFE ST. JOSEPH OF THE PINES, INC.","LIFE St. Joseph of the Pines","LIFE St. Joseph of the Pines (PACE)","Trinity Health",04/01/2011 0:00:00,"242"
"H1500","002","National PACE","National PACE","Yes","LIFE ST. JOSEPH OF THE PINES, INC.","LIFE St. Joseph of the Pines","LIFE St. Joseph of the Pines (PACE)","Trinity Health",04/01/2011 0:00:00,"22"
"H1518","001","National PACE","National PACE","Yes","CATHOLIC HEALTH SYSTEM BUFFALO PACE","Catholic Health LIFE","CHS Buffalo - Dual (PACE)","Catholic Health System, Inc.",09/01/2009 0:00:00,"245"
"H1518","002","National PACE","National PACE","Yes","CATHOLIC HEALTH SYSTEM BUFFALO PACE","Catholic Health LIFE","CHS Buffalo - Medicare only (PACE)","Catholic Health System, Inc.",09/01/2009 0:00:00,"*"
"H1533","001","National PACE","National PACE","Yes","STAYWELL SENIOR CARE, INC.","StayWell Senior Care","StayWell Senior Care - Dual Eligible (PACE)","Randolph Hospital, Inc.",12/01/2014 0:00:00,"95"
"H1533","002","National PACE","National PACE","Yes","STAYWELL SENIOR CARE, INC.","StayWell Senior Care","StayWell Senior Care - Medicare Only (PACE)","Randolph Hospital, Inc.",12/01/2014 0:00:00,"*"
"H1537","004","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare MedicareComplete Choice (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","801","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"2139"
"H1537","802","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","803","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","804","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","805","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","806","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","807","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","808","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","809","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","816","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","817","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","823","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","824","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","825","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","826","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","827","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","828","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","829","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","830","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","831","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","832","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","833","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","834","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1587","001","Local CCP","HMOPOS","Yes","ARKANSAS SUPERIOR SELECT, INC.","Superior Select Health Plans","Tribute (HMO-POS SNP)","Select Founders, LLC",01/01/2015 0:00:00,"1366"
"H1587","002","Local CCP","HMOPOS","Yes","ARKANSAS SUPERIOR SELECT, INC.","Superior Select Health Plans","Horizons (HMO-POS)","Select Founders, LLC",01/01/2015 0:00:00,"792"
"H1587","003","Local CCP","HMOPOS","Yes","ARKANSAS SUPERIOR SELECT, INC.","Superior Select Health Plans","Select (HMO-POS SNP)","Select Founders, LLC",01/01/2015 0:00:00,"*"
"H1607","012","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Access (PPO)","Anthem Inc.",08/01/2005 0:00:00,"5095"
"H1607","804","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","Anthem Inc.",08/01/2005 0:00:00,"*"
"H1607","805","Local CCP","Local PPO","No","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","Anthem Inc.",08/01/2005 0:00:00,"*"
"H1607","806","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","Anthem Inc.",08/01/2005 0:00:00,"*"
"H1608","001","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum (PPO)","Aetna Inc.",07/01/2005 0:00:00,"28275"
"H1608","004","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Total Care (PPO)","Aetna Inc.",07/01/2005 0:00:00,"1055"
"H1608","007","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Total Care (PPO)","Aetna Inc.",07/01/2005 0:00:00,"746"
"H1608","008","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Total Care (PPO)","Aetna Inc.",07/01/2005 0:00:00,"2241"
"H1608","012","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum (PPO)","Aetna Inc.",07/01/2005 0:00:00,"3596"
"H1608","013","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra (PPO)","Aetna Inc.",07/01/2005 0:00:00,"4214"
"H1608","016","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Freedom (PPO)","Aetna Inc.",07/01/2005 0:00:00,"36898"
"H1608","017","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Medicare Advantage (PPO)","Aetna Inc.",07/01/2005 0:00:00,"10129"
"H1608","018","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Freedom (PPO)","Aetna Inc.",07/01/2005 0:00:00,"10043"
"H1608","021","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Freedom (PPO)","Aetna Inc.",07/01/2005 0:00:00,"21102"
"H1608","023","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Freedom Plus (PPO)","Aetna Inc.",07/01/2005 0:00:00,"4675"
"H1608","024","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Total Care (PPO)","Aetna Inc.",07/01/2005 0:00:00,"2508"
"H1608","026","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Gold (PPO)","Aetna Inc.",07/01/2005 0:00:00,"1204"
"H1608","027","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Gold (PPO)","Aetna Inc.",07/01/2005 0:00:00,"3401"
"H1608","028","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Preferred (PPO)","Aetna Inc.",07/01/2005 0:00:00,"9203"
"H1608","029","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Silver (PPO)","Aetna Inc.",07/01/2005 0:00:00,"13043"
"H1608","031","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","AdvantraOne (PPO)","Aetna Inc.",07/01/2005 0:00:00,"1677"
"H1608","035","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra (PPO)","Aetna Inc.",07/01/2005 0:00:00,"95"
"H1608","036","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Freedom (PPO)","Aetna Inc.",07/01/2005 0:00:00,"227"
"H1608","037","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Elite (PPO)","Aetna Inc.",07/01/2005 0:00:00,"4087"
"H1608","038","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Elite (PPO)","Aetna Inc.",07/01/2005 0:00:00,"584"
"H1608","801","Local CCP","Local PPO","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum EmpGrp/NoRx/Cyear (PPO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1608","802","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra Platinum EmpGrp/Rx/Cyear (PPO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1608","814","Local CCP","Local PPO","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","St. Louis Employer Group w/o Rx (PPO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1608","815","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","St. Louis Employer Group w/Rx (PPO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1608","816","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Ohio Employer Group w/Rx (PPO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1608","817","Local CCP","Local PPO","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Heartland Employer Group w/o Rx (PPO)","Aetna Inc.",07/01/2005 0:00:00,"64"
"H1608","818","Local CCP","Local PPO","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Ohio Employer Group w/o Rx (PPO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1608","819","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Heartland Employer Group w/Rx (PPO)","Aetna Inc.",07/01/2005 0:00:00,"961"
"H1608","822","Local CCP","Local PPO","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra MA Only (PPO)","Aetna Inc.",07/01/2005 0:00:00,"1432"
"H1608","823","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Gold (PPO)","Aetna Inc.",07/01/2005 0:00:00,"317"
"H1608","824","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Coventry Advantra (PPO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1609","001","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Advantra Silver (HMO)","Aetna Inc.",07/01/2005 0:00:00,"4115"
"H1609","009","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Total Care (HMO)","Aetna Inc.",07/01/2005 0:00:00,"927"
"H1609","014","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Medicare Vista Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"1570"
"H1609","015","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Medicare Vista Plan (HMO SNP)","Aetna Inc.",07/01/2005 0:00:00,"639"
"H1609","016","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Medicare Summit Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"9114"
"H1609","017","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Medicare Summit Plan (HMO SNP)","Aetna Inc.",07/01/2005 0:00:00,"13025"
"H1609","018","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Medicare Summit Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"8357"
"H1609","019","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Medicare Summit Plan (HMO SNP)","Aetna Inc.",07/01/2005 0:00:00,"5331"
"H1609","020","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Medicare Summit Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"3161"
"H1609","021","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Medicare Summit Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"2017"
"H1609","022","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Medicare Summit Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"772"
"H1609","023","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Aetna Medicare Select Plan (HMO SNP)","Aetna Inc.",07/01/2005 0:00:00,"689"
"H1609","024","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"1031"
"H1609","025","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"2538"
"H1609","026","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"3496"
"H1609","027","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Aetna Medicare Select Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"229"
"H1609","028","Local CCP","HMOPOS","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Aetna Medicare Choice Plan (HMO-POS)","Aetna Inc.",07/01/2005 0:00:00,"2814"
"H1609","801","Local CCP","HMO","No","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Advantra Silver EmpGrp/NoRx/Cyear (HMO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1609","802","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Coventry Advantra Silver EmpGrp/Rx/Cyear (HMO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1609","807","Local CCP","HMO","Yes","AETNA HEALTH INC. (FL)","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",07/01/2005 0:00:00,"123"
"H1609","808","Local CCP","HMO","No","AETNA HEALTH INC. (FL)","Aetna Medicare","Aetna Medicare (HMO)","Aetna Inc.",07/01/2005 0:00:00,"*"
"H1610","001","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF VIRGINIA","Aetna Better Health of Virginia","Aetna Better Health, Inc. (VA) (HMO SNP)","Aetna Inc.",01/01/2018 0:00:00,"1452"
"H1651","001","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates SmartPlan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00,"6196"
"H1651","002","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Basic Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00,"*"
"H1651","003","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates SmartPlan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00,"990"
"H1651","004","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Community Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00,"3294"
"H1651","005","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Community Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00,"483"
"H1651","008","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00,"677"
"H1651","009","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic, P.C.",02/01/1996 0:00:00,"180"
"H1659","001","Local CCP","Local PPO","Yes","PIEDMONT COMMUNITY HEALTHCARE, INC.","Piedmont Medicare Advantage","Piedmont Select Medicare Option One (PPO)","Piedmont Community Health Plan",01/01/2011 0:00:00,"977"
"H1659","002","Local CCP","Local PPO","Yes","PIEDMONT COMMUNITY HEALTHCARE, INC.","Piedmont Medicare Advantage","Piedmont Select Medicare Option Two (PPO)","Piedmont Community Health Plan",01/01/2011 0:00:00,"1128"
"H1659","003","Local CCP","Local PPO","Yes","PIEDMONT COMMUNITY HEALTHCARE, INC.","Piedmont Medicare Advantage","Piedmont Select Medicare Option Three (PPO)","Piedmont Community Health Plan",01/01/2011 0:00:00,"2970"
"H1660","001","Local CCP","HMO","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00,"3180"
"H1660","005","Local CCP","HMO","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00,"330"
"H1660","009","Local CCP","HMO","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00,"2124"
"H1660","012","Local CCP","HMO","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00,"380"
"H1660","013","Local CCP","HMO","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00,"1179"
"H1660","014","Local CCP","HMO","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Basic Rx (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00,"104"
"H1660","801","Local CCP","HMO","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00,"*"
"H1660","802","Local CCP","HMO","Yes","HARVARD PILGRIM HEALTH CARE INC.","Harvard Pilgrim Health Care, Inc.","Harvard Pilgrim Stride Value Rx Plus (HMO)","Harvard Pilgrim Health Care, Inc.",01/01/2014 0:00:00,"*"
