"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US26133","Osceola County, Michigan","9010","160","8.2","0.9","6.5","0.8","14.6","1.2","13.5","1.4","17.5","1.1","19.6","1.4","9.4","1.0","7.9","0.9","1.5","0.3","1.3","0.4","41099","1042","52020","1602","31.7","(X)","(X)","(X)","(X)","(X)","6012","149","6.4","1.1","3.3","0.8","10.1","1.1","11.7","1.4","19.2","1.6","22.3","1.5","12.4","1.4","10.9","1.3","2.2","0.5","1.5","0.5","49398","1291","61163","2251","(X)","(X)","30.6","(X)","(X)","(X)","4600","131","3.2","0.7","1.5","0.5","7.2","1.1","12.1","1.6","19.5","1.7","24.4","1.8","14.7","1.6","13.0","1.6","2.5","0.6","2.0","0.6","54823","1462","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2998","173","15.7","2.2","14.2","2.0","23.5","2.6","17.3","2.7","12.9","1.7","11.8","2.2","2.5","0.8","1.3","0.7","0.6","0.6","0.1","0.2","22923","1686","29877","1773","(X)","(X)","(X)","(X)","32.8","(X)"
"0500000US26135","Oscoda County, Michigan","3728","158","9.5","2.1","9.6","1.8","15.4","2.5","13.4","2.2","19.0","2.3","16.9","2.5","7.1","1.8","6.0","1.4","2.0","0.8","1.0","0.7","36833","2638","48585","4123","28.3","(X)","(X)","(X)","(X)","(X)","2262","138","4.5","1.6","4.0","1.4","9.5","2.2","14.8","2.7","21.7","3.1","24.3","3.7","8.8","2.1","8.4","1.9","3.1","1.3","1.0","0.8","46786","2478","59368","5761","(X)","(X)","28.2","(X)","(X)","(X)","1845","140","2.0","1.0","3.4","1.3","7.6","2.1","11.6","2.7","22.6","3.7","27.6","4.1","10.4","2.6","10.1","2.4","3.5","1.5","1.2","0.9","52344","4084","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1466","151","18.9","4.4","18.1","3.7","24.9","4.9","15.6","3.9","12.3","2.5","4.8","2.0","2.3","1.4","1.7","1.5","0.4","0.7","1.0","1.1","20446","1331","28934","3920","(X)","(X)","(X)","(X)","25.3","(X)"
"0500000US26137","Otsego County, Michigan","9880","265","6.0","1.6","5.0","1.2","10.3","1.6","12.9","1.9","14.8","2.1","23.2","2.3","11.5","1.4","10.8","1.6","3.4","0.9","1.9","0.8","50823","2412","62850","3883","26.9","(X)","(X)","(X)","(X)","(X)","6875","260","3.9","1.6","1.4","0.5","7.9","2.2","11.3","2.3","14.9","2.5","24.8","2.7","15.3","1.9","13.6","2.1","4.2","1.3","2.7","1.1","59418","2733","73467","5363","(X)","(X)","26.9","(X)","(X)","(X)","5418","258","1.7","0.9","0.7","0.3","4.7","1.3","10.7","2.6","13.7","2.2","26.0","3.0","17.5","2.2","16.4","2.6","5.3","1.6","3.4","1.4","65335","2906","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3005","230","13.2","4.0","12.8","3.6","19.8","3.9","16.0","3.7","16.3","4.0","15.0","3.7","3.7","1.4","3.1","1.7","0.2","0.3","0.0","0.7","26846","2498","33587","2402","(X)","(X)","(X)","(X)","25.8","(X)"
"0500000US26139","Ottawa County, Michigan","99721","535","4.0","0.5","2.8","0.3","8.9","0.6","8.6","0.5","13.5","0.7","21.0","0.8","14.8","0.6","16.4","0.7","5.7","0.5","4.2","0.4","63962","920","80548","1563","28.1","(X)","(X)","(X)","(X)","(X)","72642","760","2.0","0.4","1.7","0.4","4.6","0.5","6.1","0.6","12.6","0.8","22.6","0.9","17.8","0.8","20.2","0.9","7.1","0.6","5.3","0.5","75629","1424","92770","1953","(X)","(X)","26.4","(X)","(X)","(X)","60462","891","0.8","0.2","0.6","0.2","2.7","0.4","4.5","0.6","11.1","0.8","23.2","1.0","19.5","0.9","23.0","1.0","8.3","0.7","6.2","0.6","83683","1234","101611","2221","(X)","(X)","(X)","(X)","(X)","(X)","27079","784","10.1","1.4","7.0","0.9","21.7","1.7","16.2","1.5","15.9","1.4","15.6","1.6","5.7","0.9","5.3","0.9","1.5","0.6","1.0","0.3","31473","1160","44366","2191","(X)","(X)","(X)","(X)","31.3","(X)"
"0500000US26141","Presque Isle County, Michigan","5929","180","7.3","1.2","6.5","1.3","12.1","1.6","13.3","1.3","17.7","1.6","20.1","1.7","11.7","1.5","7.9","1.0","2.2","0.7","1.0","0.3","43758","2051","54074","2087","30.9","(X)","(X)","(X)","(X)","(X)","3906","145","4.3","1.2","3.0","0.9","8.2","1.4","12.6","1.5","19.8","2.0","23.4","2.1","13.3","1.7","11.0","1.5","2.8","0.9","1.5","0.5","51802","1976","63386","2612","(X)","(X)","30.3","(X)","(X)","(X)","3266","136","1.9","0.8","1.8","0.8","6.3","1.3","12.3","1.8","19.7","2.1","25.2","2.2","14.8","1.9","12.8","1.8","3.4","1.1","1.8","0.6","56513","1835","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2023","160","14.8","2.9","13.7","3.3","20.0","3.7","13.6","2.9","14.7","2.7","13.7","2.8","6.7","2.8","2.2","1.0","0.5","0.3","0.1","0.1","25990","2514","34553","2654","(X)","(X)","(X)","(X)","31.4","(X)"
"0500000US26143","Roscommon County, Michigan","11131","314","9.0","1.3","8.3","1.4","15.4","1.8","14.4","1.6","18.3","1.7","19.7","1.8","7.6","1.1","4.8","0.9","1.4","0.6","1.1","0.4","37834","1505","46598","1809","29.2","(X)","(X)","(X)","(X)","(X)","6917","292","6.0","1.5","5.0","1.4","10.7","2.2","13.4","2.0","21.8","2.2","23.7","2.1","10.0","1.6","6.1","1.3","2.1","0.9","1.1","0.4","44612","1731","54171","2544","(X)","(X)","29.2","(X)","(X)","(X)","5255","235","3.5","1.1","2.3","1.0","7.4","1.9","11.5","2.1","24.7","2.3","26.6","2.5","11.9","1.9","8.0","1.6","2.7","1.2","1.5","0.6","50496","1957","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4214","310","14.7","2.8","15.1","3.3","23.2","3.3","16.7","2.7","11.8","2.5","11.6","2.6","3.3","1.2","2.3","1.2","0.2","0.3","1.0","0.8","23411","1817","32434","2511","(X)","(X)","(X)","(X)","27.9","(X)"
"0500000US26145","Saginaw County, Michigan","78482","690","9.2","0.6","6.0","0.6","12.0","0.7","12.4","0.8","15.7","0.8","17.7","0.8","11.7","0.6","10.0","0.5","2.6","0.4","2.7","0.4","45034","1104","61174","1356","36.2","(X)","(X)","(X)","(X)","(X)","49108","817","5.6","0.7","3.8","0.5","7.6","0.7","9.7","0.8","15.7","0.9","20.7","1.1","15.1","0.9","14.1","0.9","3.8","0.5","3.8","0.5","57460","1457","74543","2024","(X)","(X)","36.5","(X)","(X)","(X)","34248","756","1.0","0.2","1.3","0.4","4.3","0.6","7.3","0.8","14.9","1.0","23.3","1.3","18.6","1.1","19.0","1.1","5.1","0.7","5.1","0.7","71957","1787","90188","2693","(X)","(X)","(X)","(X)","(X)","(X)","29374","804","16.7","1.3","9.8","1.1","19.5","1.4","16.9","1.5","15.2","1.3","12.3","1.2","5.4","0.7","2.6","0.4","0.7","0.3","0.9","0.3","26947","918","37102","1842","(X)","(X)","(X)","(X)","34.7","(X)"
"0500000US26147","St. Clair County, Michigan","64387","535","6.2","0.6","5.1","0.5","10.1","0.6","10.7","0.7","14.2","0.9","19.5","0.8","13.7","0.6","13.5","0.8","4.4","0.4","2.6","0.4","53641","1312","68326","1510","29.1","(X)","(X)","(X)","(X)","(X)","42785","580","3.4","0.5","2.9","0.5","6.5","0.7","8.2","0.7","14.1","1.0","21.5","1.0","16.7","0.9","17.5","1.1","5.8","0.6","3.3","0.6","67392","1439","79427","1750","(X)","(X)","29.1","(X)","(X)","(X)","33214","614","1.2","0.3","1.2","0.3","4.3","0.7","6.8","0.6","13.0","1.1","22.3","1.2","19.5","1.0","20.7","1.3","6.9","0.7","4.1","0.7","76361","1479","89030","2003","(X)","(X)","(X)","(X)","(X)","(X)","21602","690","12.9","1.3","10.2","1.2","18.3","1.3","15.5","1.5","14.7","1.4","15.1","1.5","6.8","1.0","4.2","0.7","1.2","0.5","1.0","0.5","30214","974","42952","2504","(X)","(X)","(X)","(X)","27.8","(X)"
"0500000US26149","St. Joseph County, Michigan","23831","317","6.7","1.0","4.5","0.7","11.1","1.1","12.8","1.2","17.1","1.3","21.3","1.4","13.7","1.2","8.8","0.8","2.3","0.6","1.8","0.4","47856","1474","59802","1921","36.0","(X)","(X)","(X)","(X)","(X)","16624","398","5.8","1.1","2.3","0.7","7.2","1.3","11.2","1.3","16.4","1.3","24.7","1.8","15.6","1.6","11.5","1.2","3.0","0.8","2.3","0.6","56574","2103","67942","2707","(X)","(X)","35.7","(X)","(X)","(X)","12714","361","1.8","0.7","1.5","0.5","5.2","1.2","8.9","1.5","15.5","1.5","27.5","2.3","18.6","1.9","14.4","1.6","3.5","0.9","2.9","0.8","64105","2239","77351","3446","(X)","(X)","(X)","(X)","(X)","(X)","7207","346","11.6","2.3","9.3","1.8","20.9","2.6","17.3","2.3","18.4","2.4","13.0","2.4","7.0","1.7","1.9","0.7","0.2","0.2","0.4","0.3","29286","1542","37214","2442","(X)","(X)","(X)","(X)","34.5","(X)"
"0500000US26151","Sanilac County, Michigan","17121","232","7.5","0.8","5.6","0.6","14.1","1.0","11.1","0.9","17.3","1.2","20.2","1.3","11.7","1.1","8.9","0.9","2.0","0.4","1.6","0.3","44417","1319","56648","1450","36.3","(X)","(X)","(X)","(X)","(X)","11222","263","5.1","0.7","2.6","0.6","8.6","0.9","11.3","1.1","18.0","1.3","22.8","1.5","14.8","1.6","12.0","1.2","2.8","0.6","1.9","0.3","53303","1410","66339","1913","(X)","(X)","35.8","(X)","(X)","(X)","8981","225","2.1","0.6","1.8","0.6","6.4","0.9","9.6","1.2","18.0","1.5","25.2","1.7","17.1","1.8","14.1","1.5","3.4","0.7","2.1","0.4","60383","1830","73067","2020","(X)","(X)","(X)","(X)","(X)","(X)","5899","275","14.2","2.0","11.6","1.6","24.6","2.4","11.8","1.6","16.2","2.2","13.3","2.4","4.4","1.0","2.3","0.9","0.5","0.3","0.9","0.5","24766","1698","35642","2194","(X)","(X)","(X)","(X)","36.3","(X)"
"0500000US26153","Schoolcraft County, Michigan","3282","157","12.1","3.0","7.0","2.1","14.3","2.5","13.5","2.2","14.9","2.3","17.4","2.6","10.2","1.8","7.8","1.6","1.5","0.8","1.2","0.7","37428","3866","49690","2759","32.9","(X)","(X)","(X)","(X)","(X)","2064","124","7.1","2.7","4.1","2.5","9.1","2.1","11.5","2.4","17.9","3.1","21.6","2.9","14.6","2.7","10.3","2.2","2.2","1.2","1.6","1.2","50195","4218","59216","4085","(X)","(X)","31.7","(X)","(X)","(X)","1676","113","5.3","2.9","1.8","1.0","6.7","1.9","11.6","2.8","18.1","3.4","23.0","3.2","16.8","3.4","12.2","2.6","2.6","1.5","2.0","1.4","55238","4151","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1218","127","22.0","5.9","14.7","5.5","19.7","4.6","17.0","4.1","10.5","3.1","9.3","4.5","2.9","2.0","3.1","2.2","0.2","0.3","0.6","0.7","20714","3504","32109","5126","(X)","(X)","(X)","(X)","33.7","(X)"
"0500000US26155","Shiawassee County, Michigan","27623","323","5.4","0.8","4.3","0.7","12.6","1.2","11.2","1.0","15.4","1.0","21.3","1.3","13.2","1.1","12.0","1.0","3.1","0.6","1.5","0.4","50967","1316","62308","1540","27.7","(X)","(X)","(X)","(X)","(X)","19053","403","4.2","0.9","2.7","0.7","7.3","1.1","8.8","1.0","15.5","1.1","23.0","1.6","16.4","1.5","16.1","1.5","3.9","0.8","2.1","0.5","61467","1367","71899","2088","(X)","(X)","27.8","(X)","(X)","(X)","14902","330","2.0","0.6","1.7","0.7","4.1","0.9","7.3","1.0","15.7","1.2","24.9","1.7","17.9","1.8","18.9","1.7","4.9","1.0","2.7","0.7","68890","2498","80108","2440","(X)","(X)","(X)","(X)","(X)","(X)","8570","415","10.1","1.8","9.2","1.7","25.5","3.0","16.9","2.5","14.0","2.2","15.9","2.1","5.5","1.3","2.0","0.8","0.7","0.4","0.3","0.2","28885","2789","37536","2154","(X)","(X)","(X)","(X)","25.6","(X)"
"0500000US26157","Tuscola County, Michigan","21624","283","6.8","1.0","5.8","0.9","11.7","0.9","12.2","0.8","18.4","1.1","19.9","1.2","11.7","0.9","9.4","0.9","2.7","0.5","1.5","0.3","45495","1120","57670","1553","35.7","(X)","(X)","(X)","(X)","(X)","14984","322","4.7","0.9","2.8","0.8","7.5","1.0","11.3","1.2","18.6","1.2","21.9","1.4","14.8","1.2","12.6","1.3","3.9","0.7","1.9","0.4","55031","1927","67638","2162","(X)","(X)","36.2","(X)","(X)","(X)","12016","326","2.4","0.6","1.8","0.8","5.8","0.9","9.8","1.1","17.5","1.4","23.6","1.7","17.1","1.5","14.9","1.5","4.7","0.9","2.3","0.5","63689","2180","74922","2567","(X)","(X)","(X)","(X)","(X)","(X)","6640","294","13.1","2.5","12.7","2.1","21.5","2.2","15.0","1.6","17.8","2.2","13.4","1.7","4.3","1.2","1.6","0.8","0.3","0.2","0.4","0.4","26688","1564","33357","1541","(X)","(X)","(X)","(X)","32.5","(X)"
"0500000US26159","Van Buren County, Michigan","29151","434","6.5","0.9","5.2","0.7","11.3","1.1","11.7","1.0","16.0","1.3","20.0","1.2","11.5","1.0","11.8","1.0","3.6","0.6","2.4","0.4","49119","1931","64720","2237","32.3","(X)","(X)","(X)","(X)","(X)","19579","452","3.5","0.8","2.9","0.7","8.0","1.1","11.4","1.1","14.9","1.4","21.8","1.6","14.5","1.4","15.2","1.3","4.7","0.9","3.1","0.6","59439","1817","75144","2661","(X)","(X)","32.2","(X)","(X)","(X)","15061","432","1.0","0.4","1.7","0.6","5.3","1.0","9.5","1.1","14.5","1.6","23.3","1.7","16.9","1.6","18.1","1.7","5.9","1.1","3.8","0.7","69351","2292","84420","3084","(X)","(X)","(X)","(X)","(X)","(X)","9572","475","14.3","2.2","10.4","1.8","19.4","2.4","13.6","1.9","16.7","2.2","14.5","2.4","4.7","1.2","4.4","1.3","1.0","0.5","0.9","0.4","28848","2536","40552","2707","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US26161","Washtenaw County, Michigan","138947","851","6.7","0.4","4.0","0.3","8.0","0.5","7.9","0.5","12.1","0.6","16.7","0.7","11.5","0.5","16.4","0.5","7.8","0.5","8.9","0.4","65618","1092","92429","1232","29.7","(X)","(X)","(X)","(X)","(X)","79592","936","2.8","0.4","2.0","0.3","4.8","0.5","4.9","0.5","9.1","0.6","16.5","0.7","12.9","0.7","21.7","0.8","11.5","0.7","13.8","0.7","94640","1708","119070","1926","(X)","(X)","29.1","(X)","(X)","(X)","62855","869","1.2","0.3","1.0","0.2","2.1","0.3","3.3","0.4","7.7","0.7","14.8","0.8","13.9","0.9","25.2","1.0","13.8","0.9","17.0","0.8","110326","1877","135753","2205","(X)","(X)","(X)","(X)","(X)","(X)","59355","1073","12.4","0.8","6.8","0.6","12.9","0.9","11.9","0.8","16.5","1.0","17.1","1.1","9.0","0.7","8.8","0.6","2.5","0.4","2.1","0.3","40125","1106","54670","1468","(X)","(X)","(X)","(X)","29.7","(X)"
"0500000US26163","Wayne County, Michigan","673143","2195","12.1","0.3","6.4","0.2","12.2","0.2","10.9","0.2","13.6","0.3","16.4","0.3","10.6","0.2","10.7","0.2","3.9","0.1","3.4","0.1","43702","405","62702","429","36.8","(X)","(X)","(X)","(X)","(X)","416779","2738","8.4","0.3","4.4","0.2","9.7","0.3","9.6","0.3","13.0","0.4","17.5","0.4","13.0","0.3","14.2","0.3","5.5","0.2","4.8","0.2","56118","607","75486","620","(X)","(X)","39.0","(X)","(X)","(X)","249690","2516","2.6","0.2","2.0","0.2","5.3","0.3","7.1","0.3","11.5","0.4","19.0","0.5","16.5","0.5","20.2","0.5","8.4","0.3","7.5","0.3","78857","926","97773","1020","(X)","(X)","(X)","(X)","(X)","(X)","256364","2566","19.5","0.5","10.2","0.4","17.1","0.5","13.4","0.3","14.3","0.4","13.7","0.4","5.9","0.3","4.2","0.3","0.9","0.1","0.9","0.1","27100","362","39184","533","(X)","(X)","(X)","(X)","31.4","(X)"
"0500000US26165","Wexford County, Michigan","13105","236","7.5","1.0","6.3","1.2","13.0","1.3","12.8","1.4","18.2","1.5","21.9","1.7","8.9","1.1","8.2","1.0","2.1","0.5","1.2","0.5","42793","1776","54602","2666","28.2","(X)","(X)","(X)","(X)","(X)","8907","277","5.3","1.3","3.5","1.1","11.0","1.7","12.3","1.6","18.1","1.9","25.5","2.1","10.4","1.3","9.5","1.1","2.9","0.8","1.5","0.6","49844","2288","61083","3370","(X)","(X)","28.3","(X)","(X)","(X)","6789","264","2.2","1.0","1.8","0.7","7.7","1.5","12.2","1.8","18.5","2.1","26.8","2.0","13.3","1.8","12.0","1.4","3.5","1.1","1.9","0.8","56922","2405","69122","4217","(X)","(X)","(X)","(X)","(X)","(X)","4198","295","15.1","2.4","12.6","2.8","18.7","2.6","13.8","2.6","18.2","3.0","12.1","2.7","4.0","1.2","4.5","1.8","0.4","0.4","0.5","0.4","27550","2400","37455","3672","(X)","(X)","(X)","(X)","26.8","(X)"
"0500000US27001","Aitkin County, Minnesota","7709","262","7.0","1.1","6.9","0.9","11.9","1.2","12.3","1.3","16.6","1.4","20.7","1.6","11.9","1.1","8.8","1.0","2.1","0.4","1.7","0.4","45860","1405","56958","1741","32.2","(X)","(X)","(X)","(X)","(X)","5035","178","4.0","1.1","2.5","0.7","8.8","1.3","10.0","1.5","17.5","1.7","25.5","2.0","15.1","1.5","11.6","1.3","3.0","0.6","2.0","0.5","55774","2238","66191","1997","(X)","(X)","31.3","(X)","(X)","(X)","4221","166","1.8","0.6","2.0","0.6","6.3","1.3","8.7","1.2","17.2","1.9","27.6","2.2","17.3","1.8","13.1","1.6","3.5","0.8","2.4","0.6","61662","2102","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2674","172","15.1","2.7","14.6","2.1","18.5","2.3","16.3","2.3","15.7","2.5","10.5","2.6","4.5","1.5","3.3","1.4","0.3","0.2","1.0","0.5","26049","1882","37094","3057","(X)","(X)","(X)","(X)","32.1","(X)"
"0500000US27003","Anoka County, Minnesota","126072","555","2.7","0.3","2.1","0.2","6.6","0.4","7.0","0.4","11.6","0.5","18.8","0.6","16.4","0.6","21.0","0.6","8.6","0.4","5.2","0.4","76796","917","91591","1210","26.2","(X)","(X)","(X)","(X)","(X)","90711","714","1.6","0.2","1.1","0.2","3.8","0.4","5.4","0.4","9.7","0.6","17.7","0.7","17.9","0.7","25.2","0.8","10.8","0.6","6.7","0.5","89666","1308","103945","1745","(X)","(X)","25.6","(X)","(X)","(X)","71601","767","0.7","0.2","0.5","0.2","1.9","0.3","3.7","0.4","7.6","0.6","16.3","0.7","19.0","0.8","29.4","1.0","12.8","0.7","8.1","0.6","100447","1305","115058","2013","(X)","(X)","(X)","(X)","(X)","(X)","35361","703","6.4","0.8","5.0","0.7","15.3","1.2","12.4","1.0","17.2","1.2","21.3","1.3","11.1","0.9","8.2","0.9","1.8","0.4","1.2","0.3","43624","1406","54587","1538","(X)","(X)","(X)","(X)","25.5","(X)"
"0500000US27005","Becker County, Minnesota","13489","251","5.9","1.0","5.3","1.0","9.2","0.9","11.5","1.0","13.5","1.0","20.3","1.3","14.1","1.1","12.9","1.2","4.0","0.6","3.3","0.6","55884","2108","70262","2318","31.1","(X)","(X)","(X)","(X)","(X)","9162","231","3.5","1.0","3.1","0.9","4.8","0.9","8.7","1.0","12.9","1.3","22.8","1.6","17.7","1.5","16.7","1.4","5.3","0.8","4.4","0.8","67665","1935","83008","3056","(X)","(X)","30.2","(X)","(X)","(X)","7326","198","0.9","0.3","1.1","0.4","3.0","0.7","7.8","0.9","10.7","1.0","23.9","1.8","20.8","1.6","20.2","1.7","6.4","1.0","5.3","1.0","77785","1976","93631","3683","(X)","(X)","(X)","(X)","(X)","(X)","4327","219","12.9","2.6","12.0","2.2","18.3","2.6","16.5","2.2","16.3","2.4","13.5","1.9","5.4","1.6","3.7","1.5","0.8","0.6","0.6","0.3","28963","1894","38953","2663","(X)","(X)","(X)","(X)","30.5","(X)"
"0500000US27007","Beltrami County, Minnesota","17076","292","6.5","1.2","7.8","0.9","11.8","1.4","10.9","1.3","16.2","1.4","18.1","1.3","12.3","1.0","11.5","1.0","2.7","0.5","2.2","0.5","45923","1753","61742","2811","23.6","(X)","(X)","(X)","(X)","(X)","10907","370","4.2","1.0","4.9","1.2","8.9","1.6","9.7","1.4","15.3","1.7","19.7","1.5","15.0","1.5","15.4","1.6","4.0","0.8","3.0","0.7","57336","3155","73321","3942","(X)","(X)","23.2","(X)","(X)","(X)","7504","277","0.9","0.5","2.5","1.1","5.0","1.3","6.1","1.3","14.1","1.5","20.8","1.8","19.5","1.9","21.5","2.0","5.2","1.0","4.3","1.0","75826","3419","89534","5302","(X)","(X)","(X)","(X)","(X)","(X)","6169","419","11.9","2.9","13.5","1.9","17.8","3.2","13.7","2.5","17.6","2.8","13.9","2.5","6.3","1.8","4.2","1.3","0.3","0.2","0.7","0.6","28188","3053","38707","2496","(X)","(X)","(X)","(X)","23.8","(X)"
"0500000US27009","Benton County, Minnesota","16005","197","5.7","1.3","5.5","1.2","11.0","1.7","9.9","1.3","15.3","1.6","19.5","1.7","14.0","1.2","12.3","1.2","4.4","0.8","2.3","0.5","53574","2425","66147","2109","32.7","(X)","(X)","(X)","(X)","(X)","10391","298","4.0","1.4","2.1","1.0","7.6","1.9","10.0","1.9","12.6","1.8","21.3","2.2","17.7","1.5","16.2","1.6","5.7","1.2","2.8","0.7","65295","3443","76652","3146","(X)","(X)","31.2","(X)","(X)","(X)","7580","308","2.6","1.4","0.4","0.3","2.9","1.0","5.7","1.5","11.8","1.9","22.8","2.0","21.8","2.0","20.9","2.0","7.6","1.5","3.4","0.9","79600","2896","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5614","325","11.9","3.0","12.8","2.9","18.5","3.0","12.2","2.7","18.5","3.0","14.1","3.3","5.0","1.4","4.7","1.9","1.4","1.0","0.9","0.5","30745","2622","41121","2935","(X)","(X)","(X)","(X)","34.0","(X)"
"0500000US27011","Big Stone County, Minnesota","2264","110","5.6","1.3","6.1","2.0","12.8","2.9","11.8","2.4","16.0","2.6","18.5","3.1","13.6","2.2","9.8","1.6","2.7","0.7","3.3","0.9","48299","3265","64065","3716","35.9","(X)","(X)","(X)","(X)","(X)","1454","93","3.4","1.5","0.8","0.6","8.5","2.9","6.7","2.1","16.9","3.3","22.8","4.0","18.4","3.0","14.2","2.4","3.8","1.1","4.5","1.3","66081","3956","78307","4515","(X)","(X)","35.9","(X)","(X)","(X)","1226","86","2.4","1.4","0.7","0.7","6.4","2.3","5.5","1.9","14.3","2.7","23.5","4.4","21.3","3.4","16.1","2.6","4.3","1.2","5.4","1.5","72857","4155","N","N","(X)","(X)","(X)","(X)","(X)","(X)","810","95","10.1","3.0","15.4","5.5","21.7","5.9","20.9","4.8","14.3","3.8","11.6","3.8","3.0","1.8","1.2","1.1","0.6","0.9","1.1","1.2","25733","2181","36282","6593","(X)","(X)","(X)","(X)","34.3","(X)"
"0500000US27013","Blue Earth County, Minnesota","25558","340","6.7","0.8","5.2","0.7","10.1","1.2","10.4","1.0","14.2","1.4","17.3","1.4","14.0","1.1","14.0","1.1","4.2","0.6","3.8","0.5","53752","1543","71429","1782","36.1","(X)","(X)","(X)","(X)","(X)","14657","370","2.9","0.8","3.4","1.2","5.0","0.8","7.1","1.2","10.4","1.4","19.9","1.7","18.1","1.6","20.9","1.7","6.3","1.0","6.1","0.8","76766","2521","91386","3092","(X)","(X)","32.2","(X)","(X)","(X)","11432","314","0.9","0.4","0.6","0.4","2.3","0.5","4.5","0.9","8.9","1.3","21.7","2.0","20.8","1.7","24.7","2.0","7.8","1.2","7.7","1.0","86103","2149","105074","3354","(X)","(X)","(X)","(X)","(X)","(X)","10901","477","12.8","1.8","8.8","1.3","18.5","2.5","15.0","1.9","18.7","2.6","12.4","1.5","8.0","1.5","4.2","1.3","0.9","0.4","0.6","0.3","29878","2182","41684","2541","(X)","(X)","(X)","(X)","40.0","(X)"
"0500000US27015","Brown County, Minnesota","10668","207","3.7","0.9","5.3","1.1","10.6","1.2","11.0","1.5","12.0","1.6","22.8","1.9","17.6","1.8","11.2","1.1","2.8","0.6","3.1","0.8","55764","1955","69764","3306","31.4","(X)","(X)","(X)","(X)","(X)","6978","256","2.9","1.5","2.7","1.5","5.0","1.3","7.6","1.5","11.5","2.0","23.6","2.4","22.2","2.4","16.5","1.8","4.1","1.0","3.9","1.0","71962","4144","82617","4588","(X)","(X)","30.8","(X)","(X)","(X)","5730","230","0.5","0.3","0.8","0.6","3.4","1.0","6.4","1.5","10.2","2.1","23.9","2.8","26.1","2.7","19.2","2.0","4.8","1.2","4.7","1.2","79419","2126","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3690","251","7.0","1.7","12.2","2.4","22.1","3.3","16.1","2.5","14.1","2.3","19.5","2.9","6.2","1.8","1.8","1.0","0.2","0.1","0.8","0.6","30965","1671","42180","4344","(X)","(X)","(X)","(X)","31.2","(X)"
