"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H1418","016","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1418-016 (PPO)","Humana Inc.",08/01/2005 0:00:00,"66"
"H1419","001","Local CCP","HMO","Yes","AETNA HEALTH,  INC.","Aetna Medicare","Aetna Medicare Value Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"559"
"H1419","801","Local CCP","HMO","No","AETNA HEALTH,  INC.","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",07/01/2005 0:00:00,"16"
"H1419","802","Local CCP","HMO","Yes","AETNA HEALTH,  INC.","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",07/01/2005 0:00:00,"17"
"H1463","001","Local CCP","HMO","No","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Health Alliance Medicare HMO20 (HMO)","Health Alliance Medical Plans",10/01/1997 0:00:00,"1152"
"H1463","003","Local CCP","HMO","Yes","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Health Alliance Medicare HMO20 Rx (HMO)","Health Alliance Medical Plans",10/01/1997 0:00:00,"4462"
"H1463","801","Local CCP","HMO","No","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Medicare Employer HMO (HMO)","Health Alliance Medical Plans",10/01/1997 0:00:00,"*"
"H1463","802","Local CCP","HMO","Yes","HEALTH ALLIANCE MEDICAL PLANS","Health Alliance Medical Plans","Medicare Employer HMO Rx (HMO)","Health Alliance Medical Plans",10/01/1997 0:00:00,"176"
"H1468","007","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.","Humana Gold Plus H1468-007 (HMO)","Humana Inc.",02/01/1999 0:00:00,"4373"
"H1468","802","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",02/01/1999 0:00:00,"*"
"H1468","803","Local CCP","HMO","No","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",02/01/1999 0:00:00,"*"
"H1468","804","Local CCP","HMO","Yes","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","Humana Benefit Plan of Illinois, Inc.","Humana Employer Sponsored Non-CY (HMO)","Humana Inc.",02/01/1999 0:00:00,"*"
"H1500","001","National PACE","National PACE","Yes","LIFE ST. JOSEPH OF THE PINES, INC.","LIFE St. Joseph of the Pines","LIFE St. Joseph of the Pines (PACE)","Life St. Joseph of the Pines, Inc.",04/01/2011 0:00:00,"55"
"H1500","002","National PACE","National PACE","Yes","LIFE ST. JOSEPH OF THE PINES, INC.","LIFE St. Joseph of the Pines","LIFE St. Joseph of the Pines (PACE)","Life St. Joseph of the Pines, Inc.",04/01/2011 0:00:00,"*"
"H1509","001","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Choice (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"19549"
"H1509","004","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Dual Complete (PPO SNP)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"2540"
"H1509","006","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (PPO SNP)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"253"
"H1509","007","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Choice (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"7062"
"H1509","009","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Choice (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"1912"
"H1509","801","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"102612"
"H1509","803","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"95013"
"H1509","804","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"850"
"H1509","806","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"701"
"H1509","807","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"*"
"H1509","808","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"*"
"H1509","809","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"69"
"H1509","810","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"*"
"H1509","811","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"*"
"H1509","812","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"1609"
"H1509","813","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"488"
"H1509","814","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"1877"
"H1509","815","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"4060"
"H1509","816","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"*"
"H1509","817","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",07/01/2005 0:00:00,"11"
"H1510","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1510-001 (PPO)","Humana Inc.",07/01/2005 0:00:00,"6805"
"H1510","004","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1510-004 (PPO)","Humana Inc.",07/01/2005 0:00:00,"3903"
"H1510","005","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1510-005 (PPO)","Humana Inc.",07/01/2005 0:00:00,"9377"
"H1510","007","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1510-007 (PPO)","Humana Inc.",07/01/2005 0:00:00,"1349"
"H1510","008","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1510-008 (PPO)","Humana Inc.",07/01/2005 0:00:00,"714"
"H1510","009","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1510-009 (PPO)","Humana Inc.",07/01/2005 0:00:00,"145"
"H1517","004","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred Core (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"7611"
"H1517","801","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"67"
"H1517","802","Local CCP","Local PPO","No","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"*"
"H1517","803","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"*"
"H1517","805","Local CCP","Local PPO","No","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",01/01/2008 0:00:00,"*"
"H1518","001","National PACE","National PACE","Yes","CATHOLIC HEALTH SYSTEM BUFFALO PACE","Catholic Health LIFE","CHS Buffalo - Dual (PACE)","CATHOLIC HEALTH SYSTEM BUFFALO",09/01/2009 0:00:00,"84"
"H1518","002","National PACE","National PACE","Yes","CATHOLIC HEALTH SYSTEM BUFFALO PACE","Catholic Health LIFE","CHS Buffalo - Medicare only (PACE)","CATHOLIC HEALTH SYSTEM BUFFALO",09/01/2009 0:00:00,"*"
"H1537","001","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare MedicareComplete Choice (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","801","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","802","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","803","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","804","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","805","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","806","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","807","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","808","Local CCP","Local PPO","No","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1537","809","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY OF NEW YORK","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (PPO)","UnitedHealth Group, Inc.",01/01/2012 0:00:00,"*"
"H1595","001","Local CCP","Local PPO","Yes","HEALTHPLUS INSURANCE COMPANY","HealthPlus","HealthPlus MedicarePlus-AdvantagePPO Basic (PPO)","HealthPlus of Michigan",01/01/2010 0:00:00,"260"
"H1595","002","Local CCP","Local PPO","Yes","HEALTHPLUS INSURANCE COMPANY","HealthPlus","HealthPlus MedicarePlus-AdvantagePPO Enhanced (PPO)","HealthPlus of Michigan",01/01/2010 0:00:00,"754"
"H1595","801","Local CCP","Local PPO","No","HEALTHPLUS INSURANCE COMPANY","HealthPlus","Emp-only - HealthPlus MA-Only (PPO)","HealthPlus of Michigan",01/01/2010 0:00:00,"*"
"H1595","802","Local CCP","Local PPO","Yes","HEALTHPLUS INSURANCE COMPANY","HealthPlus","Emp-only - HealthPlus MA-PD calendar yr. (PPO)","HealthPlus of Michigan",01/01/2010 0:00:00,"19"
"H1595","804","Local CCP","Local PPO","Yes","HEALTHPLUS INSURANCE COMPANY","HealthPlus","Emp-only - HealthPlus MA-PD non-calendar yr. (PPO)","HealthPlus of Michigan",01/01/2010 0:00:00,"*"
"H1607","001","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred Standard (PPO)","WellPoint, Inc.",08/01/2005 0:00:00,"3462"
"H1607","004","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred Select (PPO)","WellPoint, Inc.",08/01/2005 0:00:00,"1794"
"H1607","804","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",08/01/2005 0:00:00,"840"
"H1607","805","Local CCP","Local PPO","No","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",08/01/2005 0:00:00,"*"
"H1607","806","Local CCP","Local PPO","Yes","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",08/01/2005 0:00:00,"*"
"H1607","807","Local CCP","Local PPO","No","ANTHEM INSURANCE COMPANIES, INC.","Anthem Blue Cross and Blue Shield","Anthem Medicare Preferred (PPO)","WellPoint, Inc.",08/01/2005 0:00:00,"*"
"H1608","001","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","Advantra Platinum (PPO)","Coventry Health Care Inc.",07/01/2005 0:00:00,"8290"
"H1608","801","Local CCP","Local PPO","No","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","PPO-EmGp/No Rx/Cyear (PPO)","Coventry Health Care Inc.",07/01/2005 0:00:00,"*"
"H1608","802","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","PPO-EmGp/Comm4/Cyear (PPO)","Coventry Health Care Inc.",07/01/2005 0:00:00,"*"
"H1608","803","Local CCP","Local PPO","Yes","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","Coventry Health Care","PPO-EmGp/Comm4/NonCyear (PPO)","Coventry Health Care Inc.",07/01/2005 0:00:00,"*"
"H1609","001","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","Advantra Silver (HMO)","Coventry Health Care Inc.",07/01/2005 0:00:00,"3701"
"H1609","801","Local CCP","HMO","No","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","HMO-EmGp/No Rx/Cyear (HMO)","Coventry Health Care Inc.",07/01/2005 0:00:00,"*"
"H1609","802","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","HMO-EmGp/Comm4/Cyear (HMO)","Coventry Health Care Inc.",07/01/2005 0:00:00,"*"
"H1609","803","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF IOWA, INC.","Coventry Health Care","HMO-EmGp/Comm4/NonCyear (HMO)","Coventry Health Care Inc.",07/01/2005 0:00:00,"*"
"H1651","001","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates SmartPlan (Cost)","Medical Associates Clinic",02/01/1996 0:00:00,"5653"
"H1651","002","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Basic Plan (Cost)","Medical Associates Clinic",02/01/1996 0:00:00,"*"
"H1651","003","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates SmartPlan (Cost)","Medical Associates Clinic",02/01/1996 0:00:00,"559"
"H1651","004","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Community Plan (Cost)","Medical Associates Clinic",02/01/1996 0:00:00,"2443"
"H1651","005","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Community Plan (Cost)","Medical Associates Clinic",02/01/1996 0:00:00,"289"
"H1651","008","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic",02/01/1996 0:00:00,"264"
"H1651","009","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.","Medical Associates Freedom Plan (Cost)","Medical Associates Clinic",02/01/1996 0:00:00,"41"
"H1651","999","1876 Cost","1876 Cost","No","MEDICAL ASSOCIATES HEALTH PLAN, INC.","Medical Associates Health Plan, Inc.",,"Medical Associates Clinic",02/01/1996 0:00:00,"*"
"H1659","001","Local CCP","Local PPO","Yes","PIEDMONT COMMUNITY HEALTHCARE, INC.","Piedmont Medicare Advantage","Piedmont Select Medicare Option One (PPO)","Piedmont Community Health Plan",01/01/2011 0:00:00,"511"
"H1659","002","Local CCP","Local PPO","Yes","PIEDMONT COMMUNITY HEALTHCARE, INC.","Piedmont Medicare Advantage","Piedmont Select Medicare Option Two (PPO)","Piedmont Community Health Plan",01/01/2011 0:00:00,"330"
"H1681","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-001 (PPO)","Humana Inc.",01/01/2009 0:00:00,"3050"
"H1681","002","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-002 (PPO)","Humana Inc.",01/01/2009 0:00:00,"717"
"H1681","004","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-004 (PPO)","Humana Inc.",01/01/2009 0:00:00,"465"
"H1681","005","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-005 (PPO)","Humana Inc.",01/01/2009 0:00:00,"1007"
"H1681","006","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1681-006 (PPO)","Humana Inc.",01/01/2009 0:00:00,"1917"
"H1714","001","National PACE","National PACE","Yes","VIA CHRISTI HEALTHCARE OUTREACH PROGRAM FOR ELDERS","Via Christi HOPE","Via Christi HOPE (PACE)","Via Christi Outreach Pgrm. Elders, Inc",09/01/2002 0:00:00,"166"
"H1714","002","National PACE","National PACE","Yes","VIA CHRISTI HEALTHCARE OUTREACH PROGRAM FOR ELDERS","Via Christi HOPE","Via Christi HOPE (PACE)","Via Christi Outreach Pgrm. Elders, Inc",09/01/2002 0:00:00,"*"
"H1716","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-001 (PPO)","Humana Inc.",01/01/2005 0:00:00,"7699"
"H1716","002","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-002 (PPO)","Humana Inc.",01/01/2005 0:00:00,"870"
"H1716","004","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-004 (PPO)","Humana Inc.",01/01/2005 0:00:00,"1194"
"H1716","006","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-006 (PPO)","Humana Inc.",01/01/2005 0:00:00,"1079"
"H1716","019","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-019 (PPO)","Humana Inc.",01/01/2005 0:00:00,"305"
"H1716","020","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1716-020 (PPO)","Humana Inc.",01/01/2005 0:00:00,"1321"
"H1717","001","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","AARP MedicareComplete Choice Plan 1 (PPO)","UnitedHealth Group, Inc.",04/01/2005 0:00:00,"1508"
"H1717","009","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (PPO SNP)","UnitedHealth Group, Inc.",04/01/2005 0:00:00,"209"
"H1777","007","Local CCP","HMO","Yes","CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO SNP","ArchCare  - Institutional SNP - NYC (HMO SNP)","Catholic Health Care System, Inc.",01/01/2008 0:00:00,"749"
"H1777","008","Local CCP","HMO","Yes","CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO SNP","ArchCare - Institutional SNP - NonNYC (HMO SNP)","Catholic Health Care System, Inc.",01/01/2008 0:00:00,"282"
"H1777","009","Local CCP","HMO","Yes","CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO SNP","ArchCare- Institutional Equiv SNP - NYC (HMO SNP)","Catholic Health Care System, Inc.",01/01/2008 0:00:00,"*"
"H1777","010","Local CCP","HMO","Yes","CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO SNP","ArchCare - Instititutional Equiv SNP - NonNYC (HMO SNP)","Catholic Health Care System, Inc.",01/01/2008 0:00:00,"*"
"H1804","128","PFFS","PFFS","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Gold Choice H1804-128 (PFFS)","Humana Inc.",01/01/2003 0:00:00,"102"
"H1806","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1806-001 (PPO)","Humana Inc.",01/01/2005 0:00:00,"6944"
"H1806","002","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1806-002 (PPO)","Humana Inc.",01/01/2005 0:00:00,"5937"
"H1806","005","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H1806-005 (PPO)","Humana Inc.",01/01/2005 0:00:00,"922"
"H1837","001","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage (HMO)","Essence Group Holdings Corporation",01/01/2008 0:00:00,"1393"
"H1837","002","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage (HMO)","Essence Group Holdings Corporation",01/01/2008 0:00:00,"688"
"H1837","003","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Plus (HMO)","Essence Group Holdings Corporation",01/01/2008 0:00:00,"137"
"H1837","005","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage (HMO)","Essence Group Holdings Corporation",01/01/2008 0:00:00,"2054"
"H1837","006","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Plus (HMO)","Essence Group Holdings Corporation",01/01/2008 0:00:00,"157"
"H1837","801","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Employer Group Plan non-calendar (HMO)","Essence Group Holdings Corporation",01/01/2008 0:00:00,"*"
"H1837","803","Local CCP","HMO","Yes","ESSENCE HEALTHCARE, INC.","Essence Healthcare","Essence Advantage Employer Group Plan (HMO)","Essence Group Holdings Corporation",01/01/2008 0:00:00,"*"
"H1846","001","Local CCP","Local PPO","Yes","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","MediGold Network Choice (PPO)","Trinity Health",01/01/2009 0:00:00,"344"
"H1846","003","Local CCP","Local PPO","Yes","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","MediGold Value Choice (PPO)","Trinity Health",01/01/2009 0:00:00,"274"
"H1846","801","Local CCP","Local PPO","Yes","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","EGWP MediGold Network Choice (PPO)","Trinity Health",01/01/2009 0:00:00,"*"
"H1846","802","Local CCP","Local PPO","No","MOUNT CARMEL HEALTH INSURANCE COMPANY","MediGold","EGWP MediGold Network Choice Medical Only (PPO)","Trinity Health",01/01/2009 0:00:00,"*"
"H1849","015","Local CCP","HMO","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage Value (HMO)","WellPoint, Inc.",01/01/1998 0:00:00,"8284"
"H1849","016","Local CCP","HMO","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage Complete (HMO)","WellPoint, Inc.",01/01/1998 0:00:00,"307"
"H1849","801","Local CCP","HMO","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage (HMO)","WellPoint, Inc.",01/01/1998 0:00:00,"967"
"H1849","803","Local CCP","HMO","No","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage (HMO)","WellPoint, Inc.",01/01/1998 0:00:00,"*"
"H1849","804","Local CCP","HMO","Yes","ANTHEM HEALTH PLANS OF KENTUCKY, INC.","Anthem Blue Cross and Blue Shield","Anthem Senior Advantage (HMO)","WellPoint, Inc.",01/01/1998 0:00:00,"*"
"H1903","011","Local CCP","HMO","Yes","WELLCARE OF LOUISIANA, INC.","WellCare","WellCare Access (HMO SNP)","WellCare Health Plans, Inc.",09/01/2004 0:00:00,"1885"
"H1903","022","Local CCP","HMOPOS","Yes","WELLCARE OF LOUISIANA, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",09/01/2004 0:00:00,"3066"
"H1903","024","Local CCP","HMOPOS","Yes","WELLCARE OF LOUISIANA, INC.","WellCare","WellCare Dividend (HMO-POS)","WellCare Health Plans, Inc.",09/01/2004 0:00:00,"35"
