"BusinessYear","StateCode","IssuerId","SourceName","ImportDate","ServiceAreaId","ServiceAreaName","CoverEntireState","County","PartialCounty","ZipCodes","PartialCountyJustification","MarketCoverage","DentalOnlyPlan"
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47003","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47005","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47007","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47009","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47011","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47013","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47015","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47017","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47021","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47023","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47027","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47029","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47031","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47033","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47035","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47037","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47039","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47041","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47045","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47047","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47049","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47051","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47053","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47055","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47061","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47065","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47069","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47071","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47075","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47077","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47081","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47083","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47085","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47087","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47093","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47095","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47097","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47099","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47101","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47103","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47105","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47111","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47113","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47115","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47117","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47119","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47109","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47121","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47123","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47127","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47129","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47131","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47133","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47135","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47137","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47139","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47141","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47143","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47147","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47149","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47151","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47153","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47157","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47159","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47161","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47165","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47169","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47173","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47175","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47177","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47181","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47183","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47185","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47187","No",,,,
"2019","TN","90402","HIOS","2018-08-21 03:20:34","TNS001","GLIC Indiv PPO On and Off Exchange","No","47189","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47001","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47009","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47013","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47025","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47029","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47057","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47063","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47089","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47093","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47105","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47123","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47129","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47145","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47151","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47155","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS003","Bright Health Greater Knoxville","No","47173","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS002","Bright Health Greater Nashville","No","47021","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS002","Bright Health Greater Nashville","No","47037","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS002","Bright Health Greater Nashville","No","47125","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS002","Bright Health Greater Nashville","No","47147","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS002","Bright Health Greater Nashville","No","47149","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS002","Bright Health Greater Nashville","No","47165","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS002","Bright Health Greater Nashville","No","47169","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS002","Bright Health Greater Nashville","No","47187","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS002","Bright Health Greater Nashville","No","47189","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS001","Bright Health Greater Memphis","No","47047","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS001","Bright Health Greater Memphis","No","47075","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS001","Bright Health Greater Memphis","No","47097","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS001","Bright Health Greater Memphis","No","47157","No",,,,
"2019","TN","97906","HIOS","2019-01-17 03:20:34","TNS001","Bright Health Greater Memphis","No","47167","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS001","Tennessee-Memphis Connect EPO","No","47047","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS001","Tennessee-Memphis Connect EPO","No","47075","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS001","Tennessee-Memphis Connect EPO","No","47097","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS001","Tennessee-Memphis Connect EPO","No","47157","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS001","Tennessee-Memphis Connect EPO","No","47167","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS002","Tennessee-Nashville Connect EPO","No","47021","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS002","Tennessee-Nashville Connect EPO","No","47037","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS002","Tennessee-Nashville Connect EPO","No","47125","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS002","Tennessee-Nashville Connect EPO","No","47147","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS002","Tennessee-Nashville Connect EPO","No","47149","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS002","Tennessee-Nashville Connect EPO","No","47165","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS002","Tennessee-Nashville Connect EPO","No","47169","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS002","Tennessee-Nashville Connect EPO","No","47187","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS002","Tennessee-Nashville Connect EPO","No","47189","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS003","Tennessee-Tri-Cities Connect EPO","No","47019","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS003","Tennessee-Tri-Cities Connect EPO","No","47059","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS003","Tennessee-Tri-Cities Connect EPO","No","47067","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS003","Tennessee-Tri-Cities Connect EPO","No","47073","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS003","Tennessee-Tri-Cities Connect EPO","No","47091","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS003","Tennessee-Tri-Cities Connect EPO","No","47163","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS003","Tennessee-Tri-Cities Connect EPO","No","47171","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS003","Tennessee-Tri-Cities Connect EPO","No","47179","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47001","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47009","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47013","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47025","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47029","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47057","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47063","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47089","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47093","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47105","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47123","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47129","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47145","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47151","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47155","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS004","Tennessee-Knoxville Connect EPO","No","47173","No",,,,
"2019","TN","99248","HIOS","2018-08-10 02:20:21","TNS005","Tennessee Dental","Yes",,,,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48001","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48003","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48005","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48007","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48009","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48011","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48013","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48015","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48017","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48019","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48021","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48023","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48025","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48027","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48029","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48031","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48033","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48035","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48037","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48039","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48041","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48045","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48047","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48049","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48051","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48053","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48055","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48057","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48059","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48061","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48063","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48065","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48067","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48069","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48071","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48073","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48077","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48079","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48081","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48083","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48085","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48087","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48089","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48091","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48093","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48095","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48097","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48099","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48101","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48103","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48105","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48107","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48109","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48111","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48113","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48115","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48123","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48117","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48119","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48121","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48125","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48127","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48129","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48131","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48133","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48135","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48137","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48141","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48139","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48143","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48145","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48147","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48149","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48151","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48153","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48155","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48157","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48159","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48161","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48163","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48165","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48167","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48169","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48171","No",,,,
"2019","TX","12846","HIOS","2018-05-12 05:05:29","TXS001","DentalGuard Preferred - TX","No","48173","No",,,,
