"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H2663","024","Local CCP","HMOPOS","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Coventry Total Care (HMO-POS)","Aetna Inc.",11/01/1995 0:00:00,"569"
"H2663","025","Local CCP","HMO","No","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Coventry Select (no drug) (HMO)","Aetna Inc.",11/01/1995 0:00:00,"193"
"H2663","026","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Advantra Advantage (HMO)","Aetna Inc.",11/01/1995 0:00:00,"10527"
"H2663","027","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Advantra Advantage (HMO)","Aetna Inc.",11/01/1995 0:00:00,"2239"
"H2663","028","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Coventry Medicare Advantage Total Care (HMO)","Aetna Inc.",11/01/1995 0:00:00,"2043"
"H2663","029","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Advantra Total Care (HMO)","Aetna Inc.",11/01/1995 0:00:00,"1585"
"H2663","031","Local CCP","HMOPOS","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Advantra (HMO-POS)","Aetna Inc.",11/01/1995 0:00:00,"*"
"H2663","032","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Gold Advantage Value (HMO)","Aetna Inc.",11/01/1995 0:00:00,"988"
"H2663","802","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Employer Group Calendar Rx (HMO)","Aetna Inc.",11/01/1995 0:00:00,"2691"
"H2663","805","Local CCP","HMO","No","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Employer Group Calendar No Rx (HMO)","Aetna Inc.",11/01/1995 0:00:00,"559"
"H2663","810","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Employer Group SOI w/Rx (HMO)","Aetna Inc.",11/01/1995 0:00:00,"6696"
"H2663","811","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Heartland Advantra Empoyer Group w/RX (HMO)","Aetna Inc.",11/01/1995 0:00:00,"567"
"H2663","812","Local CCP","HMO","No","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Heartland Employer Group w/o RX (HMO)","Aetna Inc.",11/01/1995 0:00:00,"*"
"H2663","813","Local CCP","HMO","Yes","COVENTRY HEALTH CARE OF MISSOURI, INC","Coventry Health Care","Heartland Advantra Employer Group w/RX (HMO)","Aetna Inc.",11/01/1995 0:00:00,"105"
"H2758","002","Local CCP","HMO","Yes","BEHEALTHY FLORIDA, INC.","Florida Blue Preferred HMO","BlueMedicare Preferred (HMO)","Guidewell Mutual Holding Corporation",01/01/2014 0:00:00,"1381"
"H2758","004","Local CCP","HMO","Yes","BEHEALTHY FLORIDA, INC.","Florida Blue Preferred HMO","BlueMedicare Preferred (HMO)","Guidewell Mutual Holding Corporation",01/01/2014 0:00:00,"2676"
"H2758","005","Local CCP","HMO","Yes","BEHEALTHY FLORIDA, INC.","Florida Blue Preferred HMO","BlueMedicare Preferred HMO (HMO SNP)","Guidewell Mutual Holding Corporation",01/01/2014 0:00:00,"540"
"H2758","006","Local CCP","HMO","Yes","BEHEALTHY FLORIDA, INC.","Florida Blue Preferred HMO","BlueMedicare Preferred (HMO)","Guidewell Mutual Holding Corporation",01/01/2014 0:00:00,"4253"
"H2758","007","Local CCP","HMO","Yes","BEHEALTHY FLORIDA, INC.","Florida Blue Preferred HMO","BlueMedicare Preferred HMO (HMO SNP)","Guidewell Mutual Holding Corporation",01/01/2014 0:00:00,"783"
"H2758","008","Local CCP","HMOPOS","Yes","BEHEALTHY FLORIDA, INC.","Florida Blue Preferred HMO","BlueMedicare Preferred POS (HMO-POS)","Guidewell Mutual Holding Corporation",01/01/2014 0:00:00,"196"
"H2773","003","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Health LI - SNP (HMO SNP)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"954"
"H2773","017","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Health NYC - SNP (HMO SNP)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"125"
"H2773","018","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Value One NY - Dual (HMO SNP)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"29"
"H2773","019","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Silver - NY (HMO)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"2690"
"H2773","020","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Silver - NY City (HMO)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"432"
"H2773","022","Local CCP","HMO","Yes","QUALITY HEALTH PLANS OF NEW YORK, INC.","QUALITY HEALTH PLANS","Advantage Premium - LI (HMO)","QHP Financial Group, Inc.",01/01/2010 0:00:00,"18"
"H2775","082","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Advantage Plus 150A (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"5250"
"H2775","083","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Advantage Plus 150A (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"1806"
"H2775","088","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Advantage Plus 550B (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"12091"
"H2775","089","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Advantage Plus 550B (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"11643"
"H2775","095","Local CCP","Local PPO","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Advantage 300 (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"603"
"H2775","099","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Advantage Plus 450A (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"400"
"H2775","100","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Advantage Plus 750B (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"1855"
"H2775","801","Local CCP","Local PPO","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options PPO - MA Group Plan (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"*"
"H2775","802","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options PPO - MAPD Group Plan (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"*"
"H2775","803","Local CCP","Local PPO","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options PPO - MAPD Group Plan - NCY (PPO)","WellCare Health Plans, Inc.",01/01/2009 0:00:00,"*"
"H2802","001","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"16566"
"H2802","007","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Profile (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"4655"
"H2802","008","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"3188"
"H2802","010","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"26340"
"H2802","012","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"3027"
"H2802","013","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"46"
"H2802","014","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"954"
"H2802","015","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"202"
"H2802","016","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"3324"
"H2802","017","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"100"
"H2802","018","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"1334"
"H2802","019","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"830"
"H2802","020","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"1167"
"H2802","021","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"228"
"H2802","022","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"1729"
"H2802","023","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Access (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"474"
"H2802","024","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Access (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"7990"
"H2802","025","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"14915"
"H2802","026","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"5265"
"H2802","027","Local CCP","HMOPOS","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (HMO-POS SNP)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"790"
"H2802","028","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"51918"
"H2802","029","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"5672"
"H2802","030","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"1986"
"H2802","031","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"8540"
"H2802","032","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"4273"
"H2802","033","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"7701"
"H2802","034","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"1415"
"H2802","035","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"391"
"H2802","036","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"219"
"H2802","037","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"469"
"H2802","038","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"88"
"H2802","039","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"305"
"H2802","040","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"118"
"H2802","041","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 1 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"36742"
"H2802","042","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 2 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"5009"
"H2802","044","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Dual Complete (HMO SNP)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"17463"
"H2802","045","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"175"
"H2802","046","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","AARP MedicareComplete Plan 3 (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"481"
"H2802","801","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"17"
"H2802","802","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"*"
"H2802","803","Local CCP","HMO","No","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"*"
"H2802","804","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"2915"
"H2802","805","Local CCP","HMO","No","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"*"
"H2802","806","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"*"
"H2802","807","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"13"
"H2802","808","Local CCP","HMO","No","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"*"
"H2802","809","Local CCP","HMO","Yes","UNITEDHEALTHCARE OF THE MIDLANDS, INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",10/01/1985 0:00:00,"*"
"H2815","001","National PACE","National PACE","Yes","VOANS SENIOR COMMUNITY CARE OF COLORADO, INC","Senior CommUnity Care of Colorado","Senior CommUnity Care of Colorado (PACE)","Volunteers of America National Services",08/01/2008 0:00:00,"301"
"H2815","002","National PACE","National PACE","Yes","VOANS SENIOR COMMUNITY CARE OF COLORADO, INC","Senior CommUnity Care of Colorado","Senior CommUnity Care of Colorado (PACE)","Volunteers of America National Services",08/01/2008 0:00:00,"*"
"H2816","001","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Premier 200 (PFFS)","WellCare Health Plans, Inc.",01/01/2011 0:00:00,"1895"
"H2816","002","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Premier 200 (PFFS)","WellCare Health Plans, Inc.",01/01/2011 0:00:00,"3233"
"H2816","007","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Premier 300 (PFFS)","WellCare Health Plans, Inc.",01/01/2011 0:00:00,"6928"
"H2816","008","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Premier 300 (PFFS)","WellCare Health Plans, Inc.",01/01/2011 0:00:00,"4090"
"H2816","013","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Premier Plus 250A (PFFS)","WellCare Health Plans, Inc.",01/01/2011 0:00:00,"1786"
"H2816","019","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options Premier Plus 650B (PFFS)","WellCare Health Plans, Inc.",01/01/2011 0:00:00,"2489"
"H2816","801","PFFS","PFFS","No","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options PFFS - MA Group Plan (PFFS)","WellCare Health Plans, Inc.",01/01/2011 0:00:00,"*"
"H2816","802","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options PFFS - MAPD Group Plan (PFFS)","WellCare Health Plans, Inc.",01/01/2011 0:00:00,"*"
"H2816","803","PFFS","PFFS","Yes","AMERICAN PROGRESSIVE LIFE & HLTH INS COMPANY OF NY","WellCare","Today's Options PFFS - MAPD Group Plan - NCY (PFFS)","WellCare Health Plans, Inc.",01/01/2011 0:00:00,"*"
"H2829","001","Local CCP","HMO","Yes","INNOVATION HEALTH PLAN, INC.","Innovation Health Medicare","Innovation Health Medicare Connection Plan (HMO)","Innovation Health Holdings, LLC",01/01/2018 0:00:00,"1902"
"H2835","001","National PACE","National PACE","Yes","THE CASCADE PACE, INC.","Thome PACE","Thome PACE (PACE)","United Methodist Retirement Communities, Inc.",02/01/2016 0:00:00,"91"
"H2835","002","National PACE","National PACE","Yes","THE CASCADE PACE, INC.","Thome PACE","Thome PACE Medicare Only (PACE)","United Methodist Retirement Communities, Inc.",02/01/2016 0:00:00,"*"
"H2836",,"Local CCP","Local PPO","No","ANTHEM HEALTH PLANS, INC.","Anthem Blue Cross and Blue Shield",,"Anthem Inc.",01/01/2012 0:00:00,"*"
"H2836","801","Local CCP","Local PPO","Yes","ANTHEM HEALTH PLANS, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Preferred (PPO)","Anthem Inc.",01/01/2012 0:00:00,"*"
"H2836","802","Local CCP","Local PPO","No","ANTHEM HEALTH PLANS, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Preferred (PPO)","Anthem Inc.",01/01/2012 0:00:00,"*"
"H2836","803","Local CCP","Local PPO","Yes","ANTHEM HEALTH PLANS, INC.","Anthem Blue Cross and Blue Shield","Anthem MediBlue Preferred (PPO)","Anthem Inc.",01/01/2012 0:00:00,"*"
"H2879","001","Local CCP","HMO","Yes","MOLINA HEALTHCARE OF WISCONSIN","Molina Healthcare of Wisconsin","Molina Medicare Options Plus (HMO SNP)","Molina Healthcare, Inc.,",01/01/2014 0:00:00,"991"
"H2882","003","National PACE","National PACE","Yes","PACE CENTRAL MICHIGAN, INC.","PACE Central Michigan","PACE Central Michigan (PACE)","PACE Central Michigan, Inc.",11/01/2018 0:00:00,"*"
"H2882","004","National PACE","National PACE","Yes","PACE CENTRAL MICHIGAN, INC.","PACE Central Michigan","PACE Central Michigan (PACE)","PACE Central Michigan, Inc.",11/01/2018 0:00:00,"*"
"H2906","005","Local CCP","Local PPO","Yes","HOMETOWN HEALTH PLAN, INC.","Senior Care Plus","Senior Care Plus: Freedom Rx Select Plan (PPO)","Renown Health",07/01/2005 0:00:00,"150"
"H2906","006","Local CCP","Local PPO","Yes","HOMETOWN HEALTH PLAN, INC.","Senior Care Plus","Senior Care Plus: Freedom Rx Enhanced Plan (PPO)","Renown Health",07/01/2005 0:00:00,"660"
"H2906","007","Local CCP","Local PPO","Yes","HOMETOWN HEALTH PLAN, INC.","Senior Care Plus","Senior Care Plus: Freedom Rx Plan (PPO)","Renown Health",07/01/2005 0:00:00,"2835"
"H2906","008","Local CCP","Local PPO","No","HOMETOWN HEALTH PLAN, INC.","Senior Care Plus","Senior Care Plus: Freedom Basic Plan (PPO)","Renown Health",07/01/2005 0:00:00,"265"
"H2906","801","Local CCP","Local PPO","Yes","HOMETOWN HEALTH PLAN, INC.","Senior Care Plus","Senior Care Plus: Freedom Group (PPO)","Renown Health",07/01/2005 0:00:00,"11"
"H2915","001","Local CCP","HMO","Yes","PENNSYLVANIA HEALTH & WELLNESS, INC.","Allwell","Allwell Dual Medicare (HMO SNP)","Centene Corporation",01/01/2018 0:00:00,"312"
"H2915","002","Local CCP","HMO","Yes","PENNSYLVANIA HEALTH & WELLNESS, INC.","Allwell","Allwell Dual Medicare (HMO SNP)","Centene Corporation",01/01/2018 0:00:00,"*"
"H2915","003","Local CCP","HMO","Yes","PENNSYLVANIA HEALTH & WELLNESS, INC.","Allwell","Allwell Medicare (HMO)","Centene Corporation",01/01/2018 0:00:00,"353"
"H2926","001","Local CCP","HMO","Yes","PRIMEWEST RURAL MN HEALTH CARE ACCESS INITIATIVE","PrimeWest Health","Prime Health Complete (HMO SNP)","PrimeWest Rural MN Health Care Access Initiative",01/01/2008 0:00:00,"185"
"H2931","002","Local CCP","HMO","Yes","HEALTH PLAN OF NEVADA, INC.","UnitedHealthcare","Senior Dimensions Southern Nevada (HMO)","UnitedHealth Group, Inc.",06/01/1985 0:00:00,"42966"
"H2931","004","Local CCP","HMO","Yes","HEALTH PLAN OF NEVADA, INC.","UnitedHealthcare","Senior Dimensions Greater Nevada (HMO)","UnitedHealth Group, Inc.",06/01/1985 0:00:00,"3432"
"H2931","801","Local CCP","HMO","Yes","HEALTH PLAN OF NEVADA, INC.","UnitedHealthcare","Basic Group (with Drug) Coverage (HMO)","UnitedHealth Group, Inc.",06/01/1985 0:00:00,"588"
"H2931","803","Local CCP","HMO","No","HEALTH PLAN OF NEVADA, INC.","UnitedHealthcare","Basic Group MA Only Coverage (HMO)","UnitedHealth Group, Inc.",06/01/1985 0:00:00,"*"
"H2931","804","Local CCP","HMO","Yes","HEALTH PLAN OF NEVADA, INC.","UnitedHealthcare","(NCY) Basic Group (With Drug) Coverage (HMO)","UnitedHealth Group, Inc.",06/01/1985 0:00:00,"414"
"H2931","806","Local CCP","HMO","Yes","HEALTH PLAN OF NEVADA, INC.","UnitedHealthcare","Basic Group (with drug) Coverage (HMO)","UnitedHealth Group, Inc.",06/01/1985 0:00:00,"561"
"H2936","001","National PACE","National PACE","Yes","LIFECIRCLES","LIFECIRCLES","LifeCircles (PACE)","LifeCircles",02/01/2009 0:00:00,"314"
"H2936","002","National PACE","National PACE","Yes","LIFECIRCLES","LIFECIRCLES","002 - Medicare Only (PACE)","LifeCircles",02/01/2009 0:00:00,"*"
"H2937","001","National PACE","National PACE","Yes","SENIOR LIFE GREENSBURG, INC.","Senior LIFE Greensburg, Inc.","Senior LIFE Greensburg Dual Eligible (PACE)","Senior LIFE Greensburg, Inc.",02/01/2013 0:00:00,"205"
"H2937","002","National PACE","National PACE","Yes","SENIOR LIFE GREENSBURG, INC.","Senior LIFE Greensburg, Inc.","Senior LIFE Greensburg MC Only (PACE)","Senior LIFE Greensburg, Inc.",02/01/2013 0:00:00,"*"
"H2941","001","National PACE","National PACE","Yes","SENTARA LIFE CARE CORPORATION, INC","Sentara PACE","Sentara Senior Community Care Dual (PACE)","Sentara Health Care (SHC)",11/01/2007 0:00:00,"223"
"H2941","002","National PACE","National PACE","Yes","SENTARA LIFE CARE CORPORATION, INC","Sentara PACE","Sentara Senior Community Care Private (PACE)","Sentara Health Care (SHC)",11/01/2007 0:00:00,"*"
"H2944","004","PFFS","PFFS","Yes","HUMANA INSURANCE COMPANY","Humana","Humana Gold Choice H2944-004 (PFFS)","Humana Inc.",01/01/2010 0:00:00,"842"
"H2944","013","PFFS","PFFS","Yes","HUMANA INSURANCE COMPANY","Humana","Humana Gold Choice H2944-013 (PFFS)","Humana Inc.",01/01/2010 0:00:00,"3264"
