"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H0755","810","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (CT), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",12/1/1996 0:00:00,"1472"
"H0755","811","Local CCP","HMO","No","OXFORD HEALTH PLANS (CT), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",12/1/1996 0:00:00,"64"
"H0755","812","Local CCP","HMO","Yes","OXFORD HEALTH PLANS (CT), INC.","UnitedHealthcare","UnitedHealthcare Group Medicare Advantage (HMO)","UnitedHealth Group, Inc.",12/1/1996 0:00:00,"*"
"H0819","001","National PACE","National PACE","Yes","SENIOR LIFE YORK","York County PACE","Senior LIFE York Dual Eligible (PACE)","Grane Healthcare",5/1/2011 0:00:00,"78"
"H0819","002","National PACE","National PACE","Yes","SENIOR LIFE YORK","York County PACE","Senior LIFE York Medicare Only (PACE)","Grane Healthcare",5/1/2011 0:00:00,"*"
"H0838","020","Local CCP","HMO","Yes","UNIVERSAL CARE, INC.","Brand New Day","Brand New Day (HMO SNP)","Universal Care, Inc",4/1/2006 0:00:00,"2349"
"H0838","022","Local CCP","HMO","Yes","UNIVERSAL CARE, INC.","Brand New Day","Brand New Day (HMO)","Universal Care, Inc",4/1/2006 0:00:00,"18"
"H0838","023","Local CCP","HMO","Yes","UNIVERSAL CARE, INC.","Brand New Day","Brand New Day HMO Extra Care (HMO)","Universal Care, Inc",4/1/2006 0:00:00,"146"
"H0901","004","Local CCP","HMO","Yes","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Standard Plan (HMO)","Aetna Inc.",7/1/2005 0:00:00,"231"
"H0901","801","Local CCP","HMO","No","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Plan (HMO)","Aetna Inc.",7/1/2005 0:00:00,"*"
"H0901","802","Local CCP","HMO","Yes","AETNA HEALTH, INC. (PA)","Aetna Medicare","Aetna Medicare Plan w/Rx CY (HMO)","Aetna Inc.",7/1/2005 0:00:00,"*"
"H0908","001","Local CCP","HMO","Yes","BUCKEYE COMMUNITY HEALTH PLAN, INC.","Advantage by Buckeye Community Health Plan","Advantage by Buckeye Community Health Plan (HMO SNP)","Centene Corporation",1/1/2008 0:00:00,"889"
"H0913","002","Local CCP","HMO","Yes","WELLCARE HEALTH PLANS OF NEW JERSEY, INC.","WellCare","WellCare Value (HMO)","WellCare Health Plans, Inc.",1/1/2008 0:00:00,"1832"
"H0913","003","Local CCP","HMO","Yes","WELLCARE HEALTH PLANS OF NEW JERSEY, INC.","WellCare","WellCare Access (HMO SNP)","WellCare Health Plans, Inc.",1/1/2008 0:00:00,"356"
"H0979","021","PFFS","PFFS","No","AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.","AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.","Presidential (PFFS)","America's 1st Choice Holdings of N.C., LLC",1/1/2008 0:00:00,"606"
"H0979","022","PFFS","PFFS","Yes","AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.","AMERICA'S 1ST CHOICE INSURANCE COMPANY OF NC, INC.","Presidential Plus (PFFS)","America's 1st Choice Holdings of N.C., LLC",1/1/2008 0:00:00,"2875"
"H1013","011","Local CCP","HMO","Yes","COVENTRY HEALTH PLAN OF FLORIDA, INC","Coventry Health Plan of Florida","Coventry Vista Ideal (HMO)","Coventry Health Care Inc.",6/1/1987 0:00:00,"3394"
"H1013","021","Local CCP","HMO","Yes","COVENTRY HEALTH PLAN OF FLORIDA, INC","Coventry Health Plan of Florida","Coventry Vista Ideal (HMO)","Coventry Health Care Inc.",6/1/1987 0:00:00,"1499"
"H1013","024","Local CCP","HMO","Yes","COVENTRY HEALTH PLAN OF FLORIDA, INC","Coventry Health Plan of Florida","Coventry Vista Maximum (HMO SNP)","Coventry Health Care Inc.",6/1/1987 0:00:00,"1299"
"H1013","802","Local CCP","HMO","Yes","COVENTRY HEALTH PLAN OF FLORIDA, INC","Coventry Health Plan of Florida","Coventry Vista Group Ideal (HMO)","Coventry Health Care Inc.",6/1/1987 0:00:00,"*"
"H1013","803","Local CCP","HMO","No","COVENTRY HEALTH PLAN OF FLORIDA, INC","Coventry Health Plan of Florida","Coventry Vista Group Value (HMO)","Coventry Health Care Inc.",6/1/1987 0:00:00,"*"
"H1013","805","Local CCP","HMO","Yes","COVENTRY HEALTH PLAN OF FLORIDA, INC","Coventry Health Plan of Florida","Coventry Vista Group Choice (HMO)","Coventry Health Care Inc.",6/1/1987 0:00:00,"*"
"H1016","001","Local CCP","HMO","Yes","AVMED, INC","AvMed Medicare","AvMed Medicare Choice (HMO)","AvMed, Inc.",9/1/1987 0:00:00,"31414"
"H1016","801","Local CCP","HMO","Yes","AVMED, INC","AvMed Medicare","AvMed Employer Group MAPD Plan (HMO)","AvMed, Inc.",9/1/1987 0:00:00,"*"
"H1016","802","Local CCP","HMO","No","AVMED, INC","AvMed Medicare","AvMed Employer Group MA Only Plan (HMO)","AvMed, Inc.",9/1/1987 0:00:00,"*"
"H1016","803","Local CCP","HMO","Yes","AVMED, INC","AvMed Medicare","AvMed Employer Group MAPD Non-CY Plan (HMO)","AvMed, Inc.",9/1/1987 0:00:00,"*"
"H1016","804","Local CCP","HMO","No","AVMED, INC","AvMed Medicare","AvMed Employer Group MA Only Non-CY Plan (HMO)","AvMed, Inc.",9/1/1987 0:00:00,"*"
"H1019","001","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOne (HMO)","Humana Inc.",2/1/1998 0:00:00,"9404"
"H1019","004","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareFree (HMO)","Humana Inc.",2/1/1998 0:00:00,"520"
"H1019","006","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOne PLUS (HMO)","Humana Inc.",2/1/1998 0:00:00,"16272"
"H1019","010","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOne (HMO)","Humana Inc.",2/1/1998 0:00:00,"2602"
"H1019","014","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOne (HMO)","Humana Inc.",2/1/1998 0:00:00,"3934"
"H1019","023","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"903"
"H1019","024","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"2030"
"H1019","025","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"450"
"H1019","026","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"1086"
"H1019","027","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOne (HMO)","Humana Inc.",2/1/1998 0:00:00,"2455"
"H1019","028","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"1475"
"H1019","032","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareDirect (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"282"
"H1019","043","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOne (HMO)","Humana Inc.",2/1/1998 0:00:00,"2149"
"H1019","044","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOne (HMO)","Humana Inc.",2/1/1998 0:00:00,"54"
"H1019","045","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds PLUS (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"283"
"H1019","046","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds PLUS (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"3472"
"H1019","047","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds PLUS (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"2236"
"H1019","048","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds PLUS (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"8843"
"H1019","049","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds PLUS (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"2990"
"H1019","050","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds PLUS (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"1171"
"H1019","054","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOne PLUS (HMO)","Humana Inc.",2/1/1998 0:00:00,"1025"
"H1019","055","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOpen (HMO)","Humana Inc.",2/1/1998 0:00:00,"15"
"H1019","056","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareFree PLUS (HMO)","Humana Inc.",2/1/1998 0:00:00,"46"
"H1019","057","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareOne PLUS (HMO)","Humana Inc.",2/1/1998 0:00:00,"815"
"H1019","059","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareDirect (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"52"
"H1019","060","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareFree (HMO)","Humana Inc.",2/1/1998 0:00:00,"317"
"H1019","061","Local CCP","HMO","Yes","CAREPLUS HEALTH PLANS, INC.","CarePlus Health Plans, Inc.","CareNeeds PLUS (HMO SNP)","Humana Inc.",2/1/1998 0:00:00,"196"
"H1026","001","Local CCP","HMO","Yes","HEALTH OPTIONS, INC","Florida Blue HMO","BlueMedicare HMO (HMO)","Blue Cross and Blue Shield of Florida",8/1/1986 0:00:00,"2654"
"H1026","038","Local CCP","HMO","Yes","HEALTH OPTIONS, INC","Florida Blue HMO","BlueMedicare HMO (HMO)","Blue Cross and Blue Shield of Florida",8/1/1986 0:00:00,"4743"
"H1026","040","Local CCP","HMO","Yes","HEALTH OPTIONS, INC","Florida Blue HMO","BlueMedicare HMO (HMO)","Blue Cross and Blue Shield of Florida",8/1/1986 0:00:00,"4760"
"H1026","801","Local CCP","HMO","Yes","HEALTH OPTIONS, INC","Florida Blue HMO","BlueMedicare Group HMO (HMO)","Blue Cross and Blue Shield of Florida",8/1/1986 0:00:00,"*"
"H1026","802","Local CCP","HMO","Yes","HEALTH OPTIONS, INC","Florida Blue HMO","BlueMedicare Group HMO (HMO)","Blue Cross and Blue Shield of Florida",8/1/1986 0:00:00,"*"
"H1032","002","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Choice (HMO-POS)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"2249"
"H1032","008","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Choice (HMO)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"546"
"H1032","012","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Choice (HMO-POS)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"950"
"H1032","014","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Choice (HMO-POS)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"654"
"H1032","025","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Choice (HMO-POS)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"1343"
"H1032","032","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Dividend (HMO)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"4539"
"H1032","035","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"7618"
"H1032","037","Local CCP","HMO","No","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Advance (HMO)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"790"
"H1032","040","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Dividend (HMO)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"827"
"H1032","061","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Select (HMO-POS SNP)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"7351"
"H1032","073","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"2754"
"H1032","079","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Value (HMO)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"1631"
"H1032","091","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"11151"
"H1032","101","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Select (HMO-POS SNP)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"315"
"H1032","124","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Access (HMO SNP)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"15407"
"H1032","131","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Dividend (HMO)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"451"
"H1032","132","Local CCP","HMOPOS","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Value (HMO-POS)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"1294"
"H1032","133","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Essential (HMO)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"2000"
"H1032","170","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Access (HMO SNP)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"390"
"H1032","173","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Essential (HMO)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"4687"
"H1032","174","Local CCP","HMO","Yes","WELL CARE OF FLORIDA, INC.","WellCare","WellCare Essential (HMO)","WellCare Health Plans, Inc.",1/1/2000 0:00:00,"1015"
"H1035","002","Local CCP","HMOPOS","Yes","FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.","FHCP Medvantage Rx Plus (HMO-POS)","Blue Cross and Blue Shield of Florida",11/1/1985 0:00:00,"9440"
"H1035","006","Local CCP","HMO","Yes","FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.","FHCP Medvantage Rx (HMO)","Blue Cross and Blue Shield of Florida",11/1/1985 0:00:00,"3318"
"H1035","007","Local CCP","HMOPOS","No","FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.","FHCP Medvantage (HMO-POS)","Blue Cross and Blue Shield of Florida",11/1/1985 0:00:00,"207"
"H1035","801","Local CCP","HMO","Yes","FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.","GRPMED (HMO)","Blue Cross and Blue Shield of Florida",11/1/1985 0:00:00,"*"
"H1035","802","Local CCP","HMO","Yes","FLORIDA HEALTH CARE PLAN, INC.","Florida Health Care Plan, Inc.","GRPMED+ (HMO)","Blue Cross and Blue Shield of Florida",11/1/1985 0:00:00,"*"
"H1036","025","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-025 (HMO)","Humana Inc.",2/1/1986 0:00:00,"18841"
"H1036","040","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-040 (HMO)","Humana Inc.",2/1/1986 0:00:00,"15048"
"H1036","044","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-044 (HMO)","Humana Inc.",2/1/1986 0:00:00,"20872"
"H1036","052","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-052 (HMO)","Humana Inc.",2/1/1986 0:00:00,"19366"
"H1036","053","Local CCP","HMO","No","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-053A (HMO)","Humana Inc.",2/1/1986 0:00:00,"756"
"H1036","054","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-054C (HMO)","Humana Inc.",2/1/1986 0:00:00,"30919"
"H1036","056","Local CCP","HMO","No","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-056 (HMO)","Humana Inc.",2/1/1986 0:00:00,"314"
"H1036","062","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-062C (HMO)","Humana Inc.",2/1/1986 0:00:00,"39827"
"H1036","063","Local CCP","HMO","No","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-063A (HMO)","Humana Inc.",2/1/1986 0:00:00,"643"
"H1036","065","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-065C (HMO)","Humana Inc.",2/1/1986 0:00:00,"43548"
"H1036","067","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-067 (HMO)","Humana Inc.",2/1/1986 0:00:00,"2429"
"H1036","068","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-068 (HMO)","Humana Inc.",2/1/1986 0:00:00,"3537"
"H1036","074","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-074 (HMO)","Humana Inc.",2/1/1986 0:00:00,"1672"
"H1036","077","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-077A (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"4758"
"H1036","081","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-081D (HMO)","Humana Inc.",2/1/1986 0:00:00,"7732"
"H1036","102","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-102 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"6493"
"H1036","103","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-103A (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"4101"
"H1036","104","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-104A (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"2535"
"H1036","119","Local CCP","HMO","No","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-119 (HMO)","Humana Inc.",2/1/1986 0:00:00,"246"
"H1036","121","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DB H1036-121C (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"580"
"H1036","130","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DB H1036-130C (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"598"
"H1036","136","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-136 (HMO)","Humana Inc.",2/1/1986 0:00:00,"1086"
"H1036","137","Local CCP","HMOPOS","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-137 (HMO-POS)","Humana Inc.",2/1/1986 0:00:00,"8943"
"H1036","138","Local CCP","HMOPOS","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-138 (HMO-POS)","Humana Inc.",2/1/1986 0:00:00,"6020"
"H1036","140","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-140 (HMO)","Humana Inc.",2/1/1986 0:00:00,"554"
"H1036","141","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-141 (HMO)","Humana Inc.",2/1/1986 0:00:00,"6385"
"H1036","143","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-143 (HMO)","Humana Inc.",2/1/1986 0:00:00,"1139"
"H1036","144","Local CCP","HMO","No","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-144 (HMO)","Humana Inc.",2/1/1986 0:00:00,"*"
"H1036","146","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-146 (HMO)","Humana Inc.",2/1/1986 0:00:00,"16231"
"H1036","149","Local CCP","HMOPOS","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-149 (HMO-POS)","Humana Inc.",2/1/1986 0:00:00,"289"
"H1036","151","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-151 (HMO)","Humana Inc.",2/1/1986 0:00:00,"585"
"H1036","152","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-152 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"264"
"H1036","153","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-153 (HMO)","Humana Inc.",2/1/1986 0:00:00,"653"
"H1036","154","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-154 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"557"
"H1036","156","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DB H1036-156 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"275"
"H1036","157","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-157 (HMO)","Humana Inc.",2/1/1986 0:00:00,"1911"
"H1036","159","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-159 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"945"
"H1036","160","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DB H1036-160 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"147"
"H1036","161","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-161 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"298"
"H1036","162","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-162 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"837"
"H1036","163","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-163 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"747"
"H1036","164","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-164 (HMO)","Humana Inc.",2/1/1986 0:00:00,"110"
"H1036","167","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-167 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"538"
"H1036","168","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-168 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"204"
"H1036","169","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-169 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"87"
"H1036","170","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus SNP-DE H1036-170 (HMO SNP)","Humana Inc.",2/1/1986 0:00:00,"135"
"H1036","171","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-171 (HMO)","Humana Inc.",2/1/1986 0:00:00,"1641"
"H1036","173","Local CCP","HMOPOS","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Gold Plus H1036-173 (HMO-POS)","Humana Inc.",2/1/1986 0:00:00,"162"
"H1036","801","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",2/1/1986 0:00:00,"6750"
"H1036","806","Local CCP","HMO","No","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",2/1/1986 0:00:00,"236"
"H1036","807","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN, INC.","Humana Medical Plan, Inc.","Humana Employer Sponsored Non-CY (HMO)","Humana Inc.",2/1/1986 0:00:00,"*"
"H1043","001","National PACE","National PACE","Yes","FLORIDA PACE CENTERS, INC.","Florida Pace Centers, Inc.","Florida PACE Centers, Inc. (PACE)","Florida PACE Centers, Inc.",1/1/2003 0:00:00,"258"
