"Contract Number","Plan ID","Organization Type","Plan Type","Offers Part D","Organization Name","Organization Marketing Name","Plan Name","Parent Organization","Contract Effective Date","Enrollment"
"H2228","002","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (PPO SNP)","UnitedHealth Group, Inc.",1/1/2005 0:00:00,"1404"
"H2230","002","Local CCP","Local PPO","Yes","BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue PlusRx (PPO)","Blue Cross and Blue Shield of Massachusetts, Inc.",9/1/2005 0:00:00,"14892"
"H2230","801","Local CCP","Local PPO","Yes","BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue (PPO)","Blue Cross and Blue Shield of Massachusetts, Inc.",9/1/2005 0:00:00,"24"
"H2230","809","Local CCP","Local PPO","No","BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.","Blue Cross Blue Shield of Massachusetts","Medicare PPO Blue (PPO)","Blue Cross and Blue Shield of Massachusetts, Inc.",9/1/2005 0:00:00,"*"
"H2237","001","Local CCP","HMO","Yes","INDEPENDENT CARE HEALTH PLAN, INC.","iCare","iCare Medicare Plan (HMO SNP)","Independent Care Health Plan Inc.",1/1/2007 0:00:00,"4354"
"H2237","007","Local CCP","HMO","Yes","INDEPENDENT CARE HEALTH PLAN, INC.","iCare","iCare Family Care Partnership (HMO SNP)","Independent Care Health Plan Inc.",1/1/2007 0:00:00,"229"
"H2241","001","Local CCP","HMO","Yes","GOLDEN STATE MEDICARE HEALTH PLAN","Golden State Medicare Health Plan, Golden (HMO)","Golden State Medicare Health Plan, Golden (HMO)","Golden State Medicare Health Plan",1/1/2010 0:00:00,"791"
"H2256","001","Local CCP","HMO","Yes","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO Prime Rx Plus (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"33142"
"H2256","015","Local CCP","HMO","Yes","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO Prime Rx (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"20191"
"H2256","016","Local CCP","HMO","No","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO Prime (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"2591"
"H2256","018","Local CCP","HMO","Yes","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO Value Rx (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"7394"
"H2256","019","Local CCP","HMO","No","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO Value (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"626"
"H2256","026","Local CCP","HMO","Yes","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO Basic Rx (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"7034"
"H2256","027","Local CCP","HMO","No","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO Basic (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"1160"
"H2256","801","Local CCP","HMO","Yes","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO Rx (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"16651"
"H2256","802","Local CCP","HMO","No","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"973"
"H2256","803","Local CCP","HMO","Yes","TUFTS ASSOCIATED HMO, INC.","Tufts Health Plan Medicare Preferred","Tufts Medicare Preferred HMO Rx (HMO)","TAHMO, Inc.",7/1/1994 0:00:00,"93"
"H2261","005","Local CCP","HMO","Yes","BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue PlusRx (HMO)","Blue Cross and Blue Shield of Massachusetts, Inc.",1/1/1996 0:00:00,"9436"
"H2261","019","Local CCP","HMO","Yes","BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue ValueRx (HMO)","Blue Cross and Blue Shield of Massachusetts, Inc.",1/1/1996 0:00:00,"79"
"H2261","801","Local CCP","HMO","Yes","BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue (HMO)","Blue Cross and Blue Shield of Massachusetts, Inc.",1/1/1996 0:00:00,"2877"
"H2261","809","Local CCP","HMO","No","BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.","Blue Cross Blue Shield of Massachusetts","Medicare HMO Blue (HMO)","Blue Cross and Blue Shield of Massachusetts, Inc.",1/1/1996 0:00:00,"*"
"H2312","004","Local CCP","HMO","Yes","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Henry Ford (HMO)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"14235"
"H2312","006","Local CCP","HMO","No","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Henry Ford (HMO)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"468"
"H2312","007","Local CCP","HMOPOS","Yes","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Expanded Network (HMO-POS)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"4369"
"H2312","008","Local CCP","HMOPOS","No","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Expanded Network (HMO-POS)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"175"
"H2312","009","Local CCP","HMO","Yes","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Henry Ford (HMO)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"2477"
"H2312","010","Local CCP","HMOPOS","Yes","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Expanded Network (HMO-POS)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"1423"
"H2312","801","Local CCP","HMO","No","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Group Only (HMO)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"844"
"H2312","803","Local CCP","HMO","Yes","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Group Only (HMO)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"681"
"H2312","805","Local CCP","HMO","No","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Group Only (HMO)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"13366"
"H2312","807","Local CCP","HMO","Yes","HEALTH ALLIANCE PLAN OF MICHIGAN","HAP Senior Plus","HAP Senior Plus - Group Only (HMO)","Health Alliance Plan (HAP)",1/1/1987 0:00:00,"1520"
"H2318","001","National PACE","National PACE","Yes","HENRY FORD HEALTH SYSTEM","Henry Ford Health System","Henry Ford Health System-Center for Senior Indepen (PACE)","Henry Ford Health System",11/1/2003 0:00:00,"224"
"H2318","002","National PACE","National PACE","Yes","HENRY FORD HEALTH SYSTEM","Henry Ford Health System","Henry Ford Health System-Center for Senior Indepen (PACE)","Henry Ford Health System",11/1/2003 0:00:00,"*"
"H2320","007","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"5227"
"H2320","008","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"2477"
"H2320","011","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare Value (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"3865"
"H2320","012","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare Value (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"1442"
"H2320","013","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"24775"
"H2320","015","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare Value (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"12164"
"H2320","016","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"627"
"H2320","018","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare Value (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"516"
"H2320","019","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"511"
"H2320","021","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare Value (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"662"
"H2320","802","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare EG Non-Calendar Year (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"1365"
"H2320","803","Local CCP","HMOPOS","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare EG Calendar Year (HMO-POS)","Spectrum Health System",7/1/2005 0:00:00,"7371"
"H2320","804","Local CCP","HMO","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare EG HMO w PD Non-Cal Year (HMO)","Spectrum Health System",7/1/2005 0:00:00,"130"
"H2320","805","Local CCP","HMO","Yes","PRIORITY HEALTH","Priority Health Medicare","PriorityMedicare EG HMO w PD Cal Year (HMO)","Spectrum Health System",7/1/2005 0:00:00,"*"
"H2322","001","Local CCP","Local PPO","Yes","ALLIANCE HEALTH AND LIFE INSURANCE, CO","Alliance Medicare PPO","Alliance Medicare PPO (PPO)","Health Alliance Plan (HAP)",8/1/2005 0:00:00,"2316"
"H2322","004","Local CCP","Local PPO","Yes","ALLIANCE HEALTH AND LIFE INSURANCE, CO","Alliance Medicare PPO","Alliance Medicare PPO (PPO)","Health Alliance Plan (HAP)",8/1/2005 0:00:00,"1321"
"H2322","801","Local CCP","Local PPO","No","ALLIANCE HEALTH AND LIFE INSURANCE, CO","Alliance Medicare PPO","Alliance Medicare PPO - Group Only (PPO)","Health Alliance Plan (HAP)",8/1/2005 0:00:00,"32"
"H2322","803","Local CCP","Local PPO","Yes","ALLIANCE HEALTH AND LIFE INSURANCE, CO","Alliance Medicare PPO","Alliance Medicare PPO - Group Only (PPO)","Health Alliance Plan (HAP)",8/1/2005 0:00:00,"*"
"H2323","005","Local CCP","HMO","Yes","FIDELIS SECURECARE OF MICHIGAN","Fidelis SecureCare Of Michigan","Fidelis Secure Comfort (HMO SNP)","Fidelis SecureCare",9/1/2005 0:00:00,"332"
"H2323","006","Local CCP","HMO","Yes","FIDELIS SECURECARE OF MICHIGAN","Fidelis SecureCare Of Michigan","Fidelis Secure Comfort Plus (HMO SNP)","Fidelis SecureCare",9/1/2005 0:00:00,"63"
"H2323","007","Local CCP","HMO","Yes","FIDELIS SECURECARE OF MICHIGAN","Fidelis SecureCare Of Michigan","Fidelis Secure Independence (HMO SNP)","Fidelis SecureCare",9/1/2005 0:00:00,"*"
"H2323","011","Local CCP","HMO","Yes","FIDELIS SECURECARE OF MICHIGAN","Fidelis SecureCare Of Michigan","Fidelis Secure Freedom (HMO SNP)","Fidelis SecureCare",9/1/2005 0:00:00,"507"
"H2323","012","Local CCP","HMO","Yes","FIDELIS SECURECARE OF MICHIGAN","Fidelis SecureCare Of Michigan","Fidelis Secure Liberty (HMO SNP)","Fidelis SecureCare",9/1/2005 0:00:00,"41"
"H2323","013","Local CCP","HMO","Yes","FIDELIS SECURECARE OF MICHIGAN","Fidelis SecureCare Of Michigan","Fidelis Secure Liberty Select (HMO SNP)","Fidelis SecureCare",9/1/2005 0:00:00,"*"
"H2323","014","Local CCP","HMO","Yes","FIDELIS SECURECARE OF MICHIGAN","Fidelis SecureCare Of Michigan","Fidelis SecureHome (HMO SNP)","Fidelis SecureCare",9/1/2005 0:00:00,"*"
"H2354","001","Local CCP","HMOPOS","Yes","HEALTHPLUS OF MICHIGAN","HealthPlus of Michigan","HealthPlus MedicarePlus-AdvantageHMO-POS Option 1 (HMO-POS)","HealthPlus of Michigan",4/1/1997 0:00:00,"1865"
"H2354","013","Local CCP","HMOPOS","Yes","HEALTHPLUS OF MICHIGAN","HealthPlus of Michigan","HealthPlus MedicarePlus-AdvantageHMO-POS Option 2 (HMO-POS)","HealthPlus of Michigan",4/1/1997 0:00:00,"2445"
"H2354","015","Local CCP","HMOPOS","Yes","HEALTHPLUS OF MICHIGAN","HealthPlus of Michigan","HealthPlus MedicarePlus-AdvantageHMO-POS Option 3 (HMO-POS)","HealthPlus of Michigan",4/1/1997 0:00:00,"287"
"H2354","801","Local CCP","HMO","No","HEALTHPLUS OF MICHIGAN","HealthPlus of Michigan","Emp-only - HealthPlus MA-only (HMO)","HealthPlus of Michigan",4/1/1997 0:00:00,"11174"
"H2354","802","Local CCP","HMO","Yes","HEALTHPLUS OF MICHIGAN","HealthPlus of Michigan","Emp-only - HealthPlus MA-PD calendar yr. (HMO)","HealthPlus of Michigan",4/1/1997 0:00:00,"23"
"H2354","805","Local CCP","HMO","Yes","HEALTHPLUS OF MICHIGAN","HealthPlus of Michigan","Emp-only - HealthPlus MA-PD non-calendar yr. (HMO)","HealthPlus of Michigan",4/1/1997 0:00:00,"*"
"H2386","001","National PACE","National PACE","Yes","APPALACHIAN AGENCY FOR SENIOR CITIZENS, INC.","Appalachian Agency for Senior Citizens, Inc,","AllCARE for Seniors - Duals (PACE)","Appalachian Agency for Senior Citizens, Inc.",5/1/2008 0:00:00,"41"
"H2386","002","National PACE","National PACE","Yes","APPALACHIAN AGENCY FOR SENIOR CITIZENS, INC.","Appalachian Agency for Senior Citizens, Inc,","AllCARE for Seniors - Medicare only (PACE)","Appalachian Agency for Senior Citizens, Inc.",5/1/2008 0:00:00,"*"
"H2406","001","Local CCP","Local PPO","Yes","UNITEDHEALTHCARE INSURANCE COMPANY","UnitedHealthcare","UnitedHealthcare Nursing Home Plan (PPO SNP)","UnitedHealth Group, Inc.",6/1/2001 0:00:00,"2646"
"H2410","016","PFFS","PFFS","Yes","MEDICA HEALTH PLANS","Medica Health Plans","Medica Advantage Solution Std with Part D Option 1 (PFFS)","Medica Holding Company",8/1/2005 0:00:00,"278"
"H2411","801","Local CCP","Local PPO","No","FALLON COMMUNITY HEALTH PLAN","Fallon Community Health Plan","PPO MA Only (PPO)","Fallon Community Health Plan",7/1/2005 0:00:00,"67"
"H2411","803","Local CCP","Local PPO","Yes","FALLON COMMUNITY HEALTH PLAN","Fallon Community Health Plan","PPO MA RX Coinsurance - Calendar Year (PPO)","Fallon Community Health Plan",7/1/2005 0:00:00,"161"
"H2416","001","Local CCP","HMO","Yes","PRIMEWEST HEALTH SYSTEM","PrimeWest Health","PrimeWest Senior Health Complete (HMO SNP)","PrimeWest Health System",7/1/2005 0:00:00,"2133"
"H2417","001","Local CCP","HMO","Yes","ITASCA MEDICAL CARE","Itasca Medical Care/IMCare Classic","IMCare Classic (HMO SNP)","Itasca County Health & Human Services",6/1/2005 0:00:00,"480"
"H2419","001","Local CCP","HMO","Yes","SOUTH COUNTRY HEALTH ALLIANCE","South Country Health Alliance","SeniorCare Complete (HMO SNP)","South Country Health Alliance",8/1/2005 0:00:00,"1785"
"H2422","002","Local CCP","HMO","Yes","HEALTHPARTNERS, INC.","HealthPartners","HealthPartners Minnesota Senior Health Options (HMO SNP)","HealthPartners, Inc.",5/1/2005 0:00:00,"3030"
"H2425","001","Local CCP","HMO","Yes","BLUE PLUS","Blue Plus","SecureBlue (HMO SNP)","Blue Cross and Blue Shield of Minnesota",9/1/2005 0:00:00,"9845"
"H2450","001","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Basic with Part D Option 2 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"18525"
"H2450","002","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Enhanced w/Part D Option 2 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"21436"
"H2450","005","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Basic with Part D Option 3 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"409"
"H2450","006","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Enhanced w/Part D Option 3 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"2346"
"H2450","007","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Thrift with Part D Option 1 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"852"
"H2450","016","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Basic with Part D Option 1 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"1433"
"H2450","017","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Enhanced w/Part D Option 1 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"753"
"H2450","022","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Value with Part D Option 1 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"1212"
"H2450","023","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Value with Part D Option 2 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"3154"
"H2450","028","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Prime Solution Value with Part D Option 3 (Cost)","Medica Holding Company",1/1/1990 0:00:00,"*"
"H2450","801","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Grp Prime Solution Calendar w/4-tier Part D (Cost)","Medica Holding Company",1/1/1990 0:00:00,"14895"
"H2450","802","1876 Cost","1876 Cost","Yes","MEDICA INSURANCE COMPANY","Medica Insurance Company","Medica Grp Prime Solution Contract w/4-tier Part D (Cost)","Medica Holding Company",1/1/1990 0:00:00,"317"
"H2450","999","1876 Cost","1876 Cost","No","MEDICA INSURANCE COMPANY","Medica Insurance Company",,"Medica Holding Company",1/1/1990 0:00:00,"58383"
"H2456","002","Local CCP","HMO","Yes","UCARE MINNESOTA","UCare","UCare's Minnesota Senior Health Options (HMO SNP)","UCare Minnesota",1/1/1997 0:00:00,"9245"
"H2457","002","Local CCP","HMO","Yes","METROPOLITAN HEALTH PLAN","Metropolitan Health Plan MSHO","MHP MSHO (HMO SNP)","Metropolitan Health Plan",1/1/1997 0:00:00,"716"
"H2458","002","Local CCP","HMO","Yes","MEDICA HEALTH PLANS","Medica Health Plans","Medica DUAL Solution (HMO SNP)","Medica Holding Company",7/1/1997 0:00:00,"9855"
"H2459","001","Local CCP","HMOPOS","No","UCARE MINNESOTA","UCare","UCare for Seniors Value (HMO-POS)","UCare Minnesota",5/1/1998 0:00:00,"5282"
"H2459","002","Local CCP","HMOPOS","Yes","UCARE MINNESOTA","UCare","UCare for Seniors Classic (HMO-POS)","UCare Minnesota",5/1/1998 0:00:00,"49515"
"H2459","013","Local CCP","HMOPOS","Yes","UCARE MINNESOTA","UCare","UCare for Seniors Value Plus (HMO-POS)","UCare Minnesota",5/1/1998 0:00:00,"21130"
"H2459","018","Local CCP","HMOPOS","Yes","UCARE MINNESOTA","UCare","UCare for Seniors Standard D (HMO-POS)","UCare Minnesota",5/1/1998 0:00:00,"2491"
"H2459","801","Local CCP","HMOPOS","Yes","UCARE MINNESOTA","UCare","Group UCare for Seniors (HMO-POS)","UCare Minnesota",5/1/1998 0:00:00,"5288"
"H2459","804","Local CCP","HMOPOS","No","UCARE MINNESOTA","UCare","Group UCare for Seniors MA Only (HMO-POS)","UCare Minnesota",5/1/1998 0:00:00,"*"
"H2461","005","1876 Cost","1876 Cost","No","BLUE CROSS BLUE SHIELD OF MINNESOTA","Blue Cross and Blue Shield of Minnesota","Platinum Blue Core Plan (Cost)","Blue Cross and Blue Shield of Minnesota",1/1/1999 0:00:00,"6196"
"H2461","006","1876 Cost","1876 Cost","No","BLUE CROSS BLUE SHIELD OF MINNESOTA","Blue Cross and Blue Shield of Minnesota","Platinum Blue Choice Plan (Cost)","Blue Cross and Blue Shield of Minnesota",1/1/1999 0:00:00,"8053"
"H2461","007","1876 Cost","1876 Cost","No","BLUE CROSS BLUE SHIELD OF MINNESOTA","Blue Cross and Blue Shield of Minnesota","Platinum Blue Complete Plan (Cost)","Blue Cross and Blue Shield of Minnesota",1/1/1999 0:00:00,"44844"
"H2462","004","1876 Cost","1876 Cost","No","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Basic (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"4273"
"H2462","007","1876 Cost","1876 Cost","No","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Balance (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"748"
"H2462","008","1876 Cost","1876 Cost","Yes","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Balance with Rx (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"7066"
"H2462","010","1876 Cost","1876 Cost","No","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Ultimate (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"1899"
"H2462","011","1876 Cost","1876 Cost","Yes","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Ultimate with Rx (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"8204"
"H2462","012","1876 Cost","1876 Cost","Yes","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Ultimate with Enhanced Rx (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"1845"
"H2462","015","1876 Cost","1876 Cost","No","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Wisconsin Freedom Basic (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"*"
"H2462","016","1876 Cost","1876 Cost","No","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Wisconsin Freedom Ultimate (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"*"
"H2462","017","1876 Cost","1876 Cost","Yes","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Wisconsin Freedom Ultimate with Rx (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"30"
"H2462","018","1876 Cost","1876 Cost","No","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Vital (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"39"
"H2462","019","1876 Cost","1876 Cost","Yes","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Vital with Rx (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"363"
"H2462","801","1876 Cost","1876 Cost","Yes","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Calendar Year (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"16077"
"H2462","802","1876 Cost","1876 Cost","Yes","GROUP HEALTH PLAN, INC.","HealthPartners","HealthPartners Freedom Non-Calendar Year (Cost)","HealthPartners, Inc.",1/1/1999 0:00:00,"598"
"H2486","003","Local CCP","HMOPOS","Yes","HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.","Humana Gold Plus H2486-003 (HMO-POS)","Humana Inc.",1/1/2008 0:00:00,"9778"
"H2486","801","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",1/1/2008 0:00:00,"*"
"H2486","802","Local CCP","HMO","No","HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.","Humana Employer Sponsored (HMO)","Humana Inc.",1/1/2008 0:00:00,"*"
"H2486","803","Local CCP","HMO","Yes","HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.","Humana Employer Sponsored Non-CY (HMO)","Humana Inc.",1/1/2008 0:00:00,"*"
"H2491","001","Local CCP","HMOPOS","Yes","WELLCARE HEALTH INSURANCE OF ARIZONA, INC.","'Ohana Health Plan","'Ohana Reserve (HMO-POS)","WellCare Health Plans, Inc.",1/1/2009 0:00:00,"357"
"H2491","002","Local CCP","HMOPOS","Yes","WELLCARE HEALTH INSURANCE OF ARIZONA, INC.","'Ohana Health Plan","'Ohana Value (HMO-POS)","WellCare Health Plans, Inc.",1/1/2009 0:00:00,"982"
"H2491","004","Local CCP","HMOPOS","Yes","WELLCARE HEALTH INSURANCE OF ARIZONA, INC.","'Ohana Health Plan","'Ohana Liberty (HMO-POS SNP)","WellCare Health Plans, Inc.",1/1/2009 0:00:00,"2122"
"H2537","001","National PACE","National PACE","Yes","LIFE LUTHERAN","LIFE Lutheran Services, Inc.","LIFE Lutheran - Dual (PACE)","Lutheran Social Services of South Central PA",9/1/2008 0:00:00,"68"
"H2537","002","National PACE","National PACE","Yes","LIFE LUTHERAN","LIFE Lutheran Services, Inc.","LIFE Lutheran - Medicare Only (PACE)","Lutheran Social Services of South Central PA",9/1/2008 0:00:00,"*"
"H2542","001","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H2542-001 (PPO)","Humana Inc.",1/1/2009 0:00:00,"4260"
"H2542","002","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H2542-002 (PPO)","Humana Inc.",1/1/2009 0:00:00,"7431"
"H2542","003","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H2542-003 (PPO)","Humana Inc.",1/1/2009 0:00:00,"463"
"H2542","004","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","HumanaChoice H2542-004 (PPO)","Humana Inc.",1/1/2009 0:00:00,"398"
"H2542","005","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Reader's Digest Healthy Living Plan (PPO)","Humana Inc.",1/1/2009 0:00:00,"349"
"H2542","006","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Reader's Digest Healthy Living Plan (PPO)","Humana Inc.",1/1/2009 0:00:00,"446"
"H2542","007","Local CCP","Local PPO","Yes","HUMANA INSURANCE COMPANY","Humana Insurance Company","Humana Reader's Digest Healthy Living Plan (PPO)","Humana Inc.",1/1/2009 0:00:00,"127"
